participant_id	trial_type	accuracy
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	BY	1
sub-23995	AY	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AY	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BX	0
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	0
sub-23995	AX	1
sub-23995	AY	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	AY	1
sub-23995	AX	0
sub-23995	AY	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AY	0
sub-23995	n/a	n/a
sub-23995	AY	0
sub-23995	AX	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	0
sub-23995	BX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	0
sub-23995	AY	1
sub-23995	AX	1
sub-23995	AY	0
sub-23995	AY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	0
sub-23995	BY	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	BX	0
sub-23995	BX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	0
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AY	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	n/a	n/a
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AY	1
sub-23995	AX	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AY	1
sub-23995	AX	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BY	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AY	0
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	BX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	AX	1
sub-23995	n/a	n/a
