onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.142	6.0	585774	591810	ShowFixation	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
6.178	0.2	591810	592050	BlankScreen	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
6.418	1.0	592050	593090	ELCue	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
7.825	6.0	593457	600119	ShowFixation	ANTI	2	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
14.487	0.2	600119	600358	BlankScreen	ANTI	2	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
14.726	1.0	600358	601399	ELCue	ANTI	2	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
16.171	6.0	601803	608444	ShowFixation	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
22.812	0.2	608444	608684	BlankScreen	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
23.052	1.0	608684	609724	ELCue	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
24.496	2.0	610128	612769	ShowFixation	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
27.137	0.2	612769	613004	BlankScreen	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
27.373	1.0	613005	614044	ELCue	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
28.816	6.0	614448	621074	ShowFixation	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
35.442	0.2	621074	621313	BlankScreen	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
35.681	1.0	621313	622353	ELCue	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
37.125	6.0	622757	629382	ShowFixation	VGS	6	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
43.75	0.2	629382	629620	BlankScreen	VGS	6	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
43.989	1.0	629621	630662	ELCue	VGS	6	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
45.435	6.0	631067	637707	ShowFixation	ANTI	7	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
52.075	0.2	637707	637946	BlankScreen	ANTI	7	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
52.314	1.0	637946	638986	ELCue	ANTI	7	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
53.753	2.0	639385	642032	ShowFixation	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
56.4	0.2	642032	642267	BlankScreen	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
56.635	1.0	642267	643307	ELCue	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
58.082	2.0	643714	646352	ShowFixation	ANTI	9	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
60.72	0.2	646352	646588	BlankScreen	ANTI	9	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
60.956	1.0	646588	647628	ELCue	ANTI	9	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
62.399	6.0	648031	654673	ShowFixation	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
69.041	0.2	654673	654913	BlankScreen	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
69.281	1.0	654913	655953	ELCue	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
70.721	2.0	656353	658998	ShowFixation	ANTI	11	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
73.366	0.2	658998	659234	BlankScreen	ANTI	11	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
73.602	1.0	659234	660271	ELCue	ANTI	11	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
75.029	2.0	660661	663286	ShowFixation	ANTI	12	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
77.654	0.2	663286	663505	BlankScreen	ANTI	12	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
77.873	1.0	663505	664528	ELCue	ANTI	12	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
79.304	6.0	664936	671573	ShowFixation	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
85.941	0.2	671573	671813	BlankScreen	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
86.181	1.0	671813	672853	ELCue	VGS	13	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
87.624	2.0	673256	675898	ShowFixation	VGS	14	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
90.266	0.2	675898	676134	BlankScreen	VGS	14	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
90.502	1.0	676134	677174	ELCue	VGS	14	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
91.949	2.0	677581	680203	ShowFixation	VGS	15	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
94.571	0.2	680203	680421	BlankScreen	VGS	15	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
