onset	duration	eye	startTime	stopTime
1.238	0.056	R	877508	877562
1.24	0.062	L	877510	877570
2.652	0.048	R	878922	878968
2.658	0.058	L	878928	878984
3.994	0.066	R	880264	880328
3.994	0.07	L	880264	880332
6.184	0.06	L	882454	882512
6.182	0.068	R	882452	882518
8.574	0.074	L	884844	884916
8.57	0.078	R	884840	884916
10.73	0.04	L	887000	887038
10.726	0.06	R	886996	887054
11.672	0.09	L	887942	888030
11.666	0.104	R	887936	888038
12.468	0.06	L	888738	888796
12.466	0.07	R	888736	888804
13.728	0.06	L	889998	890056
13.722	0.076	R	889992	890066
16.256	0.05	L	892526	892574
16.252	0.06	R	892522	892580
17.192	0.072	R	893462	893532
17.19	0.092	L	893460	893550
17.754	0.064	R	894024	894086
17.752	0.078	L	894022	894098
20.554	0.046	L	896824	896868
20.554	0.054	R	896824	896876
21.38	0.062	R	897650	897710
21.378	0.076	L	897648	897722
22.828	0.094	R	899098	899190
22.834	0.096	L	899104	899198
26.18	0.07	R	902450	902518
26.182	0.092	L	902452	902542
29.106	0.06	R	905376	905434
29.104	0.074	L	905374	905446
32.158	0.01	L	908428	908436
32.158	0.024	R	908428	908450
34.93	0.042	L	911200	911240
34.926	0.048	R	911196	911242
37.82	0.082	R	914090	914170
37.826	0.078	L	914096	914172
39.198	0.068	R	915468	915534
39.198	0.09	L	915468	915556
42.032	0.028	L	918302	918328
42.028	0.044	R	918298	918340
43.138	0.05	L	919408	919456
43.136	0.06	R	919406	919464
45.882	0.046	L	922152	922196
45.882	0.05	R	922152	922200
46.75	0.076	R	923020	923094
46.752	0.076	L	923022	923096
48.58	0.044	L	924850	924892
48.576	0.054	R	924846	924898
50.234	0.094	L	926504	926596
50.234	0.098	R	926504	926600
51.33	0.072	R	927600	927670
51.334	0.08	L	927604	927682
52.922	0.046	L	929192	929236
52.924	0.046	R	929194	929238
54.682	0.046	L	930952	930996
54.682	0.05	R	930952	931000
55.698	0.092	L	931968	932058
55.7	0.096	R	931970	932064
58.67	0.106	L	934940	935044
58.666	0.12	R	934936	935054
59.86	0.072	R	936130	936200
59.856	0.088	L	936126	936212
61.156	0.116	L	937426	937540
61.148	0.134	R	937418	937550
63.392	0.056	L	939662	939716
63.386	0.072	R	939656	939726
65.154	0.092	L	941424	941514
65.15	0.104	R	941420	941522
67.068	0.126	L	943338	943462
67.068	0.13	R	943338	943466
68.328	0.098	L	944598	944694
68.33	0.102	R	944600	944700
70.138	0.07	L	946408	946476
70.136	0.074	R	946406	946478
72.364	0.06	L	948634	948692
72.362	0.076	R	948632	948706
75.322	0.072	L	951592	951662
75.314	0.082	R	951584	951664
76.442	0.112	R	952712	952822
76.444	0.13	L	952714	952842
79.376	0.096	R	955646	955740
79.384	0.104	L	955654	955756
81.284	0.116	R	957554	957668
81.292	0.114	L	957562	957674
83.724	0.088	L	959994	960080
83.726	0.098	R	959996	960092
85.118	0.108	R	961388	961494
85.118	0.122	L	961388	961508
88.254	0.112	R	964524	964634
88.254	0.114	L	964524	964636
89.66	0.132	L	965930	966060
89.652	0.14	R	965922	966060
91.938	0.07	R	968208	968276
91.94	0.072	L	968210	968280
93.336	0.094	L	969606	969698
93.326	0.112	R	969596	969706
94.538	0.102	R	970808	970908
94.544	0.104	L	970814	970916
96.558	0.108	R	972828	972934
96.558	0.116	L	972828	972942
97.854	0.072	R	974124	974194
97.85	0.084	L	974120	974202
118.972	0.058	L	995242	995298
118.974	0.056	R	995244	995298
120.94	0.014	L	997210	997222
120.934	0.044	R	997204	997246
122.558	0.08	R	998828	998906
122.56	0.08	L	998830	998908
124.322	0.034	L	1000592	1000624
124.316	0.058	R	1000586	1000642
127.346	0.088	R	1003616	1003702
127.348	0.104	L	1003618	1003720
129.648	0.052	L	1005918	1005968
