participant_id	trial_type	accuracy
sub-24274	BY	0
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	BY	1
sub-24274	BY	1
sub-24274	AY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AY	0
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AX	0
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AY	0
sub-24274	n/a	n/a
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	BX	0
sub-24274	AX	0
sub-24274	BX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	BY	0
sub-24274	AY	0
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BX	0
sub-24274	AX	1
sub-24274	BX	1
sub-24274	n/a	n/a
sub-24274	AX	0
sub-24274	BX	0
sub-24274	AY	0
sub-24274	AX	0
sub-24274	AX	0
sub-24274	AX	0
sub-24274	AX	0
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BY	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	AY	0
sub-24274	AX	1
sub-24274	AX	0
sub-24274	AX	1
sub-24274	BY	0
sub-24274	AX	1
sub-24274	AX	0
sub-24274	BX	0
sub-24274	AX	1
sub-24274	BX	0
sub-24274	AY	0
sub-24274	AX	0
sub-24274	AX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	BX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	AX	1
sub-24274	n/a	n/a
