onset	duration	eye	startTime	stopTime
1.196	0.064	L	5337510	5337572
1.19	0.08	R	5337504	5337582
2.326	0.056	L	5338640	5338694
2.324	0.058	R	5338638	5338694
4.522	0.036	L	5340836	5340870
4.518	0.046	R	5340832	5340876
5.608	0.078	R	5341922	5341998
5.612	0.078	L	5341926	5342002
12.432	0.04	L	5348746	5348784
12.432	0.044	R	5348746	5348788
13.736	0.052	L	5350050	5350100
13.734	0.058	R	5350048	5350104
16.796	0.06	R	5353110	5353168
16.794	0.068	L	5353108	5353174
17.158	0.088	L	5353472	5353558
17.16	0.09	R	5353474	5353562
18.216	0.064	L	5354530	5354592
18.208	0.092	R	5354522	5354612
21.48	0.054	L	5357794	5357846
21.482	0.054	R	5357796	5357848
22.576	0.044	R	5358890	5358932
22.574	0.062	L	5358888	5358948
29.454	0.068	R	5365768	5365834
29.454	0.076	L	5365768	5365842
29.824	0.064	L	5366138	5366200
29.82	0.098	R	5366134	5366230
30.766	0.074	L	5367080	5367152
30.756	0.118	R	5367070	5367186
31.14	0.084	L	5367454	5367536
31.138	0.098	R	5367452	5367548
34.428	0.018	R	5370742	5370758
35.01	0.058	L	5371324	5371380
35.004	0.09	R	5371318	5371406
37.878	0.046	L	5374192	5374236
37.872	0.07	R	5374186	5374254
38.254	0.058	L	5374568	5374624
38.248	0.084	R	5374562	5374644
40.052	0.038	L	5376366	5376402
40.046	0.062	R	5376360	5376420
46.364	0.024	L	5382678	5382700
46.35	0.066	R	5382664	5382728
48.206	0.062	L	5384520	5384580
48.2	0.08	R	5384514	5384592
50.584	0.056	R	5386898	5386952
50.592	0.058	L	5386906	5386962
51.546	0.08	L	5387860	5387938
51.532	0.098	R	5387846	5387942
52.952	0.054	L	5389266	5389318
52.942	0.074	R	5389256	5389328
54.966	0.088	L	5391280	5391366
54.956	0.108	R	5391270	5391376
55.412	0.09	L	5391726	5391814
55.4	0.118	R	5391714	5391830
56.766	0.09	L	5393080	5393168
56.754	0.11	R	5393068	5393176
58.414	0.066	L	5394728	5394792
58.406	0.08	R	5394720	5394798
63.238	0.086	L	5399552	5399636
63.234	0.124	R	5399548	5399670
63.58	0.08	L	5399894	5399972
63.576	0.104	R	5399890	5399992
64.468	0.134	L	5400782	5400914
64.458	0.148	R	5400772	5400918
64.82	0.068	L	5401134	5401200
64.814	0.096	R	5401128	5401222
65.682	0.096	L	5401996	5402090
65.676	0.116	R	5401990	5402104
67.482	0.084	L	5403796	5403878
67.472	0.104	R	5403786	5403888
68.494	0.08	L	5404808	5404886
68.49	0.106	R	5404804	5404908
