onset	duration	eye	startTime	stopTime
26.246	0.006	R	456338	456342
26.238	0.018	L	456330	456346
30.732	0.054	L	460824	460876
30.728	0.064	R	460820	460882
35.368	0.018	L	465460	465476
35.36	0.026	R	465452	465476
50.634	0.038	R	480726	480762
50.622	0.064	L	480714	480776
53.324	0.782	L	483416	484196
53.346	0.76	R	483438	484196
54.244	0.136	R	484336	484470
54.244	0.138	L	484336	484472
58.198	0.016	L	488290	488304
58.268	0.142	L	488360	488500
58.198	0.212	R	488290	488500
58.548	0.102	L	488640	488740
58.548	0.112	R	488640	488750
67.366	0.032	R	497458	497488
67.356	0.062	L	497448	497508
70.138	0.05	L	500230	500278
70.14	0.05	R	500232	500280
76.84	0.05	L	506932	506980
76.848	0.044	R	506940	506982
77.564	0.056	L	507656	507710
77.572	0.048	R	507664	507710
79.95	0.068	R	510042	510108
79.95	0.08	L	510042	510120
85.024	0.04	L	515116	515154
85.016	0.058	R	515108	515164
93.578	0.024	L	523670	523692
93.584	0.026	R	523676	523700
118.134	0.01	L	548226	548234
118.114	0.072	R	548206	548276
121.252	0.008	R	551344	551350
133.442	0.056	L	563534	563588
133.438	0.064	R	563530	563592
141.748	0.004	L	571840	571842
141.738	0.024	R	571830	571852
145.04	0.072	L	575132	575202
145.044	0.07	R	575136	575204
152.23	0.076	L	582322	582396
152.24	0.068	R	582332	582398
155.94	0.096	R	586032	586126
155.94	0.098	L	586032	586128
159.414	0.072	L	589506	589576
159.412	0.082	R	589504	589584
171.62	0.058	L	601712	601768
171.622	0.062	R	601714	601774
173.568	0.004	L	603660	603662
182.952	0.056	L	613044	613098
182.954	0.054	R	613046	613098
193.782	0.1	L	623874	623972
193.788	0.096	R	623880	623974
205.236	0.09	L	635328	635416
205.236	0.092	R	635328	635418
209.476	0.052	L	639568	639618
209.478	0.054	R	639570	639622
229.182	0.004	R	659274	659276
229.172	0.026	L	659264	659288
232.24	0.046	R	662332	662376
232.234	0.062	L	662326	662386
243.0	0.074	L	673092	673164
243.008	0.066	R	673100	673164
254.344	0.058	R	684436	684492
254.338	0.068	L	684430	684496
258.104	0.078	L	688196	688272
258.102	0.094	R	688194	688286
264.488	0.024	L	694580	694602
264.486	0.028	R	694578	694604
269.388	0.048	L	699480	699526
269.39	0.048	R	699482	699528
277.186	0.05	L	707278	707326
277.188	0.056	R	707280	707334
280.93	0.05	R	711022	711070
280.922	0.06	L	711014	711072
296.682	0.07	L	726774	726842
296.684	0.082	R	726776	726856
347.658	0.03	L	777750	777778
347.642	0.048	R	777734	777780
349.232	0.046	L	779324	779368
349.232	0.058	R	779324	779380
352.886	0.046	L	782978	783022
352.868	0.072	R	782960	783030
356.808	0.026	L	786900	786924
356.8	0.052	R	786892	786942
360.492	0.064	L	790584	790646
360.496	0.062	R	790588	790648
367.856	0.042	L	797948	797988
367.842	0.056	R	797934	797988
372.134	0.068	L	802226	802292
372.138	0.084	R	802230	802312
376.018	0.096	L	806110	806204
376.028	0.086	R	806120	806204
383.652	0.062	R	813744	813804
383.644	0.076	L	813736	813810
391.166	0.044	L	821258	821300
391.162	0.068	R	821254	821320
395.012	0.066	R	825104	825168
395.014	0.066	L	825106	825170
402.822	0.07	L	832914	832982
402.82	0.08	R	832912	832990
413.642	0.044	R	843734	843776
413.634	0.056	L	843726	843780
417.974	0.064	L	848066	848128
417.98	0.06	R	848072	848130
422.462	0.04	L	852554	852592
422.47	0.034	R	852562	852594
425.202	0.078	L	855294	855370
425.206	0.076	R	855298	855372
440.218	0.07	R	870310	870378
440.214	0.076	L	870306	870380
443.734	0.086	R	873826	873910
443.726	0.096	L	873818	873912
446.376	0.064	L	876468	876530
446.38	0.06	R	876472	876530
453.46	0.062	L	883552	883612
453.464	0.06	R	883556	883614
459.27	0.06	L	889362	889420
459.272	0.072	R	889364	889434
462.822	0.086	L	892914	892998
462.824	0.088	R	892916	893002
470.58	0.098	L	900672	900768
470.584	0.096	R	900676	900770
477.846	0.082	L	907938	908018
477.848	0.098	R	907940	908036
482.176	0.01	L	912268	912276
482.18	0.026	R	912272	912296
485.762	0.074	L	915854	915926
485.764	0.076	R	915856	915930
493.266	0.05	L	923358	923406
493.268	0.054	R	923360	923412
496.168	0.048	L	926260	926306
496.17	0.054	R	926262	926314
496.976	0.06	L	927068	927126
496.982	0.054	R	927074	927126
512.214	0.122	L	942306	942426
512.212	0.14	R	942304	942442
516.69	0.04	L	946782	946820
516.694	0.042	R	946786	946826
523.882	0.068	L	953974	954040
523.882	0.076	R	953974	954048
569.746	0.058	L	999838	999894
569.75	0.054	R	999842	999894
573.236	0.044	L	1003328	1003370
573.24	0.046	R	1003332	1003376
576.984	0.076	L	1007076	1007150
576.99	0.08	R	1007082	1007160
584.614	0.084	L	1014706	1014788
584.618	0.086	R	1014710	1014794
593.152	0.066	L	1023244	1023308
593.154	0.068	R	1023246	1023312
599.084	0.01	L	1029176	1029184
599.088	0.006	R	1029180	1029184
604.772	0.05	R	1034864	1034912
604.766	0.058	L	1034858	1034914
607.628	0.044	R	1037720	1037762
607.62	0.054	L	1037712	1037764
610.914	0.032	L	1041006	1041036
610.92	0.026	R	1041012	1041036
615.478	0.036	R	1045570	1045604
615.476	0.04	L	1045568	1045606
623.292	0.082	L	1053384	1053464
623.298	0.076	R	1053390	1053464
634.812	0.06	R	1064904	1064962
634.808	0.066	L	1064900	1064964
642.126	0.068	R	1072218	1072284
642.118	0.082	L	1072210	1072290
649.232	0.052	R	1079324	1079374
649.228	0.06	L	1079320	1079378
656.57	0.056	R	1086662	1086716
656.566	0.064	L	1086658	1086720
667.904	0.112	L	1097996	1098106
667.904	0.124	R	1097996	1098118
675.526	0.106	L	1105618	1105722
675.532	0.11	R	1105624	1105732
680.078	0.064	L	1110170	1110232
680.078	0.082	R	1110170	1110250
683.056	0.084	L	1113148	1113230
683.066	0.078	R	1113158	1113234
690.826	0.124	L	1120918	1121040
690.832	0.138	R	1120924	1121060
698.452	0.134	L	1128544	1128676
698.454	0.146	R	1128546	1128690
702.046	0.074	L	1132138	1132210
702.05	0.072	R	1132142	1132212
712.662	0.068	L	1142754	1142820
712.662	0.084	R	1142754	1142836
717.564	0.03	L	1147656	1147684
717.562	0.04	R	1147654	1147692
725.416	0.092	R	1155508	1155598
725.406	0.104	L	1155498	1155600
733.384	0.06	R	1163476	1163534
733.378	0.07	L	1163470	1163538
736.59	0.08	R	1166682	1166760
736.584	0.09	L	1166676	1166764
745.26	0.024	R	1175352	1175374
745.25	0.042	L	1175342	1175382
