onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.062	0.025	L	1061940	1061964	-17.1	-67.4	1135.4	361.8	22.80	2820
0.227	0.019	L	1062105	1062123	1145.9	361.0	1204.2	402.4	1.37	108
0.228	0.018	R	1062106	1062123	1200.3	353.7	1240.8	396.6	1.13	99
0.345	0.029	L	1062223	1062251	1194.2	397.3	852.4	516.4	6.89	394
0.345	0.032	R	1062223	1062254	1241.1	422.7	893.0	500.7	6.78	355
0.505	0.018	R	1062383	1062400	909.4	511.8	975.0	517.3	1.25	97
0.505	0.019	L	1062383	1062401	883.2	524.9	949.8	526.9	1.27	117
1.578	0.19	R	1063456	1063645	947.9	491.3	978.8	379.1	2.15	1874
1.552	0.262	L	1063430	1063691	918.4	484.4	938.9	372.5	2.19	2454
1.89	0.021	R	1063768	1063788	979.8	396.7	967.0	316.4	1.56	117
1.895	0.019	L	1063773	1063791	934.6	374.3	926.1	316.7	1.12	87
2.051	0.209	R	1063929	1064137	971.3	317.7	1003.3	451.6	2.59	1868
2.043	0.272	L	1063921	1064192	921.5	329.8	955.6	432.0	2.07	2566
2.336	0.014	L	1064214	1064227	945.2	455.2	923.2	493.3	0.84	99
2.332	0.022	R	1064210	1064231	996.9	442.7	965.9	534.4	1.85	142
2.704	0.036	R	1064582	1064617	961.6	550.6	899.9	974.7	8.02	360
2.882	0.04	R	1064760	1064799	893.3	1004.5	1026.4	447.6	10.28	411
2.7	0.247	L	1064578	1064824	918.8	505.6	961.4	487.8	0.88	3263
3.095	0.014	L	1064973	1064986	963.7	482.6	929.2	505.5	0.79	78
3.095	0.015	R	1064973	1064987	1008.4	505.9	974.5	524.1	0.74	72
3.36	0.274	R	1065238	1065511	986.9	521.3	1011.1	485.1	0.79	1722
3.345	0.306	L	1065223	1065528	923.6	516.6	-203.5	185.5	21.55	3270
3.772	0.109	L	1065650	1065758	-111.5	115.1	911.3	501.7	20.21	2687
3.952	0.026	R	1065830	1065855	971.8	524.1	1107.5	395.1	3.42	256
3.941	0.054	L	1065819	1065872	918.7	507.4	1004.1	323.3	3.91	2665
4.141	0.02	L	1066019	1066038	997.6	347.5	936.4	303.8	1.45	126
4.141	0.02	R	1066019	1066038	1051.2	360.7	995.8	310.8	1.44	109
4.378	0.051	L	1066256	1066306	935.8	313.8	295.8	688.6	13.77	440
4.377	0.052	R	1066255	1066306	987.2	296.6	331.3	732.4	14.63	475
4.611	0.056	R	1066489	1066544	338.1	713.0	1052.2	1682.8	20.30	761
4.608	0.113	L	1066486	1066598	311.2	681.7	-840.5	798.3	19.08	3125
4.888	0.04	L	1066766	1066805	-853.8	836.7	-730.8	1197.5	6.15	419
5.134	0.023	L	1067012	1067034	-740.5	1114.3	-725.4	1144.5	0.50	118
4.887	0.3	R	1066765	1067064	987.2	1591.7	1525.7	974.5	13.09	3118
5.177	0.022	L	1067055	1067076	-738.0	1150.7	-789.6	1036.7	2.07	116
5.338	0.019	R	1067216	1067234	1602.6	983.9	1477.6	952.0	2.05	166
5.375	0.018	L	1067253	1067270	-743.0	1090.8	-739.8	962.6	2.17	186
5.489	0.232	R	1067367	1067598	1428.7	936.8	958.2	559.9	10.29	1832
5.477	0.246	L	1067355	1067600	-817.8	902.5	-221.5	202.2	15.86	3270
5.842	0.035	L	1067720	1067754	-129.8	128.6	943.7	517.7	21.07	2257
6.889	0.047	R	1068767	1068813	974.8	511.3	1576.4	550.2	11.33	344
6.889	0.048	L	1068767	1068814	960.5	482.2	1586.0	517.9	11.78	358
7.751	0.047	R	1069629	1069675	1541.5	531.3	898.6	564.2	12.12	393
7.75	0.059	L	1069628	1069686	1556.3	526.5	884.7	492.1	12.66	2829
7.985	0.024	L	1069863	1069886	878.3	524.0	1014.2	494.4	2.66	178
7.987	0.022	R	1069865	1069886	914.8	555.2	1038.3	529.0	2.41	193
8.327	0.233	R	1070205	1070437	1044.1	499.4	1007.2	468.7	0.86	1812
8.309	0.264	L	1070187	1070450	996.0	497.0	-189.8	178.7	22.55	3270
8.605	0.029	L	1070483	1070511	-99.7	103.9	962.4	489.2	20.89	2957
8.754	0.016	L	1070632	1070647	955.2	490.5	921.3	521.7	0.88	82
8.753	0.019	R	1070631	1070649	1012.9	456.9	975.2	504.8	1.17	99
9.397	0.015	R	1071275	1071289	983.2	522.0	937.1	512.8	0.89	97
9.732	0.262	R	1071610	1071871	965.2	505.7	969.6	474.5	0.58	2086
9.712	0.292	L	1071590	1071881	921.6	514.7	-218.2	201.0	21.60	3270
10.066	0.025	L	1071944	1071968	-68.3	76.8	911.9	462.6	19.45	2534
10.475	0.315	L	1072353	1072667	928.1	508.2	-260.2	228.5	22.21	3270
10.5	0.294	R	1072378	1072671	984.8	526.3	972.5	476.3	0.95	3270
10.929	0.027	L	1072807	1072833	-108.5	109.4	-134.3	132.8	0.63	436
10.981	0.072	L	1072859	1072930	-141.2	137.2	-149.8	142.5	0.18	325
11.075	0.09	L	1072953	1073042	-152.5	137.9	-148.0	127.0	0.22	393
11.265	0.175	L	1073143	1073317	-157.4	148.3	-251.0	243.8	2.40	368
11.416	0.033	R	1073294	1073326	979.9	518.1	643.7	502.2	5.88	290
11.474	0.106	L	1073352	1073457	-205.8	211.4	617.0	521.1	15.91	2545
11.752	0.063	L	1073630	1073692	598.8	520.4	-580.1	555.9	20.66	2113
12.317	0.027	R	1074195	1074221	663.2	517.0	850.2	490.5	3.25	197
12.096	0.301	L	1073974	1074274	-128.2	163.7	798.0	506.6	18.06	2476
12.754	0.021	L	1074632	1074652	787.0	495.8	879.9	479.8	1.79	138
12.754	0.022	R	1074632	1074653	846.0	491.1	949.9	486.0	1.97	148
12.934	0.02	R	1074812	1074831	944.8	476.5	1019.0	488.4	1.43	124
12.933	0.022	L	1074811	1074832	877.6	482.7	972.6	521.1	1.95	141
13.097	0.016	R	1074975	1074990	1013.4	501.8	958.0	502.4	1.05	101
13.097	0.017	L	1074975	1074991	960.4	516.6	914.8	541.9	0.99	90
14.066	0.213	R	1075944	1076156	982.7	518.3	985.8	521.3	0.08	2062
14.051	0.269	L	1075929	1076197	940.3	557.0	943.9	513.8	0.83	3270
14.396	0.014	L	1076274	1076287	944.8	526.2	899.5	528.1	0.86	92
14.394	0.018	R	1076272	1076289	969.1	518.2	916.5	537.0	1.06	86
14.634	0.016	R	1076512	1076527	940.2	527.7	981.5	535.4	0.80	67
14.636	0.017	L	1076514	1076530	917.3	519.2	968.3	547.0	1.10	105
15.967	0.02	L	1077845	1077864	945.7	528.2	1021.9	505.1	1.51	117
15.968	0.019	R	1077846	1077864	967.6	549.5	1047.0	537.5	1.52	133
16.149	0.018	R	1078027	1078044	1055.1	520.3	976.8	516.5	1.48	126
16.151	0.017	L	1078029	1078045	1010.1	524.9	945.2	538.3	1.25	108
16.463	0.253	R	1078341	1078593	984.3	497.7	986.8	500.8	0.07	2252
16.441	0.276	L	1078319	1078594	944.9	537.8	-194.7	160.7	21.89	3270
16.791	0.044	L	1078669	1078712	-114.1	84.9	950.3	506.6	21.03	2308
17.474	0.015	R	1079352	1079366	942.5	508.4	899.8	511.3	0.81	77
17.471	0.019	L	1079349	1079367	949.3	516.7	879.8	514.1	1.32	111
17.616	0.017	R	1079494	1079510	901.9	528.7	956.7	525.5	1.04	88
17.616	0.02	L	1079494	1079513	892.2	502.0	950.7	528.9	1.22	105
18.665	0.253	R	1080543	1080795	967.4	503.7	991.6	448.8	1.10	2274
18.645	0.33	L	1080523	1080852	933.3	536.1	943.4	483.4	1.02	2803
19.375	0.032	R	1081253	1081284	959.4	537.6	604.4	564.1	6.47	308
19.37	0.083	L	1081248	1081330	945.2	543.2	610.0	522.9	6.29	2568
19.639	0.069	L	1081517	1081585	614.0	517.5	-207.9	278.7	15.40	1962
19.737	0.026	L	1081615	1081640	-295.9	364.5	-219.1	305.1	1.71	233
19.821	0.035	L	1081699	1081733	-204.1	297.8	-121.4	169.0	2.77	263
19.956	0.069	L	1081834	1081902	-235.7	312.5	-145.0	186.2	2.80	314
20.139	0.023	L	1082017	1082039	-142.8	178.7	-138.0	170.5	0.17	583
20.419	0.042	L	1082297	1082338	-182.8	187.1	-173.0	176.5	0.26	432
20.509	0.286	R	1082387	1082672	912.5	502.5	1434.2	732.9	9.82	1848
20.479	0.358	L	1082357	1082714	-180.3	184.8	-220.1	187.6	0.70	3270
20.839	0.029	R	1082717	1082745	1315.2	772.6	986.3	500.2	7.58	1809
21.003	0.06	L	1082881	1082940	-145.1	141.1	-204.2	192.5	1.41	395
21.068	0.022	R	1082946	1082967	978.8	517.3	1041.2	578.1	1.56	102
21.265	0.021	R	1083143	1083163	1028.0	606.4	970.0	547.9	1.56	111
21.152	0.148	L	1083030	1083177	-276.5	266.5	917.4	522.2	22.09	2987
21.77	0.317	L	1083648	1083964	922.2	524.0	-185.1	179.8	21.17	3270
21.788	0.306	R	1083666	1083971	992.6	521.4	964.3	492.0	0.73	2073
22.122	0.033	L	1084000	1084032	-94.9	106.3	928.3	481.2	20.02	2823
22.193	0.023	L	1084071	1084093	925.5	500.0	825.8	439.3	2.22	154
22.192	0.025	R	1084070	1084094	951.5	511.0	873.4	414.0	2.37	165
22.476	0.024	R	1084354	1084377	860.6	427.8	956.4	499.4	2.27	156
22.476	0.027	L	1084354	1084380	826.0	419.9	921.9	513.3	2.54	168
22.701	0.252	R	1084579	1084830	941.3	535.0	876.3	451.0	1.92	1922
22.681	0.357	L	1084559	1084915	925.2	505.8	863.9	446.6	1.62	3270
23.23	0.025	L	1085108	1085132	868.0	457.1	942.2	525.4	1.91	142
23.231	0.024	R	1085109	1085132	883.5	427.0	961.5	543.3	2.66	195
