onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.112	0.036	R	2184510	2184544	1380.0	651.7	1382.4	651.1	0.05	8
0.05	2.428	L	2184448	2186874	1205.8	459.5	865.3	410.1	6.97	1878
0.174	2.452	R	2184572	2187022	985.5	475.0	944.9	460.4	0.86	31
2.792	0.162	L	2187190	2187350	872.9	447.4	902.4	465.8	0.68	1316
2.804	0.15	R	2187202	2187350	925.9	498.2	935.8	513.1	0.35	1285
4.508	0.142	L	2188906	2189046	890.9	498.1	884.9	472.4	0.53	1384
4.502	0.15	R	2188900	2189048	922.8	529.6	939.1	523.1	0.35	1426
5.456	0.074	R	2189854	2189926	933.8	523.6	1652.5	485.3	14.03	291
5.456	0.08	L	2189854	2189932	884.1	503.7	1732.1	443.4	16.56	477
5.702	0.07	R	2190100	2190168	1674.9	489.9	946.0	508.1	14.20	324
5.7	0.074	L	2190098	2190170	1725.2	451.8	884.7	492.7	16.39	1321
6.314	0.126	L	2190712	2190836	890.5	508.9	856.8	478.0	0.92	1400
6.308	0.134	R	2190706	2190838	940.2	518.0	926.3	506.6	0.36	1115
6.67	0.028	R	2191068	2191094	906.3	508.6	803.6	459.5	2.27	141
6.67	0.03	L	2191068	2191096	845.6	478.2	746.7	433.4	2.17	139
6.908	0.026	R	2191306	2191330	803.5	450.9	738.8	371.2	2.05	120
6.908	0.354	L	2191306	2191658	762.4	433.6	723.2	368.0	1.53	97
7.358	0.056	R	2191756	2191810	761.6	404.9	1273.2	531.5	10.49	337
7.356	0.06	L	2191754	2191812	714.0	361.3	1284.2	479.8	11.57	377
7.534	0.016	R	2191932	2191946	1269.5	537.1	1242.2	529.0	0.57	46
7.532	0.02	L	2191930	2191948	1264.2	499.3	1219.0	484.0	0.95	68
7.79	0.058	L	2192188	2192244	1218.1	483.9	853.1	471.5	7.30	205
7.792	0.056	R	2192190	2192244	1243.5	527.3	903.2	512.3	6.81	182
8.098	0.166	R	2192496	2192660	899.1	517.3	985.0	518.9	1.72	1054
8.102	0.166	L	2192500	2192664	871.4	504.8	943.5	507.1	1.45	1572
8.436	0.016	L	2192834	2192848	940.8	504.0	968.1	501.2	0.55	47
8.434	0.018	R	2192832	2192848	976.4	523.1	1009.4	511.6	0.70	54
8.682	0.026	L	2193080	2193104	967.0	489.8	883.9	490.7	1.66	90
8.684	0.026	R	2193082	2193106	1010.8	521.2	918.6	523.8	1.85	109
9.298	0.206	R	2193696	2193900	923.3	534.8	909.6	528.9	0.30	1372
9.302	0.208	L	2193700	2193906	894.3	518.8	866.7	498.5	0.69	1286
9.644	0.016	R	2194042	2194056	910.3	528.3	936.0	535.4	0.53	45
10.846	0.03	R	2195244	2195272	937.1	531.3	1064.6	516.7	2.57	118
10.846	0.036	L	2195244	2195278	882.6	483.2	1060.6	473.0	3.57	175
11.062	0.03	R	2195460	2195488	1093.0	520.3	1219.7	538.3	2.56	145
