onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.04	L	2184408	2184446	1364.5	588.0	780
0.01	0.102	R	2184408	2184508	1378.6	644.6	922
0.148	0.026	R	2184546	2184570	1373.2	655.4	870
2.478	0.314	L	2186876	2187188	870.1	436.6	939
2.626	0.178	R	2187024	2187200	931.1	469.7	968
2.954	1.548	R	2187352	2188898	927.3	523.3	1008
2.954	1.554	L	2187352	2188904	872.4	452.6	847
4.65	0.806	L	2189048	2189852	881.2	489.0	872
4.652	0.804	R	2189050	2189852	928.2	518.3	1024
5.536	0.164	L	2189934	2190096	1726.6	446.9	797
5.53	0.172	R	2189928	2190098	1670.2	486.8	960
5.772	0.536	R	2190170	2190704	945.9	511.8	1049
5.774	0.54	L	2190172	2190710	874.6	495.8	874
6.44	0.23	L	2190838	2191066	847.9	484.1	914
6.442	0.228	R	2190840	2191066	908.3	509.5	1084
6.7	0.208	L	2191098	2191304	750.3	430.9	931
6.698	0.21	R	2191096	2191304	803.7	455.5	1119
7.262	0.094	L	2191660	2191752	716.5	361.4	864
6.934	0.424	R	2191332	2191754	747.6	388.7	1042
7.416	0.116	L	2191814	2191928	1280.0	492.8	804
7.414	0.12	R	2191812	2191930	1279.6	536.2	966
7.552	0.036	L	2191950	2191984	1217.0	484.1	854
7.55	0.038	R	2191948	2191984	1242.3	526.1	996
7.736	0.054	L	2192134	2192186	1214.8	484.3	879
7.736	0.056	R	2192134	2192188	1245.0	530.8	1063
7.848	0.25	R	2192246	2192494	895.5	513.7	1137
7.848	0.254	L	2192246	2192498	858.3	475.1	932
8.264	0.17	R	2192662	2192830	977.4	526.2	1234
8.268	0.168	L	2192666	2192832	936.0	513.4	1044
8.452	0.23	L	2192850	2193078	969.0	496.7	1063
8.452	0.232	R	2192850	2193080	1014.1	519.3	1246
8.71	0.588	R	2193108	2193694	925.4	535.8	1067
8.708	0.594	L	2193106	2193698	880.2	497.7	952
9.504	0.14	R	2193902	2194040	905.7	526.8	919
9.51	1.336	L	2193908	2195242	874.3	487.8	801
9.66	1.186	R	2194058	2195242	940.4	535.1	866
10.882	0.178	L	2195280	2195456	1059.3	479.3	725
10.876	0.186	R	2195274	2195458	1085.0	516.9	832
11.094	0.766	L	2195492	2196256	1200.4	482.2	785
11.092	0.768	R	2195490	2196256	1236.2	543.8	935
12.008	0.532	R	2196406	2196936	1004.8	531.8	1192
12.008	0.536	L	2196406	2196940	968.2	494.5	952
12.764	0.204	L	2197162	2197364	928.2	515.0	949
12.754	3.426	R	2197152	2200576	951.1	539.7	1065
12.984	3.202	L	2197382	2200582	892.5	502.6	891
16.382	2.874	L	2200780	2203652	879.8	500.9	871
16.38	2.878	R	2200778	2203654	941.4	539.7	1039
19.28	0.39	L	2203678	2204066	817.3	482.6	839
19.28	0.39	R	2203678	2204066	879.8	517.4	1009
19.752	0.432	L	2204150	2204580	1711.6	537.4	831
19.746	0.438	R	2204144	2204580	1677.2	554.0	981
20.332	0.01	L	2204730	2204738	1713.1	546.0	816
20.332	0.014	R	2204730	2204742	1671.2	545.7	945
20.412	0.502	R	2204810	2205310	979.7	525.1	1087
20.41	0.51	L	2204808	2205316	885.4	477.9	927
21.102	1.04	R	2205500	2206538	965.9	545.0	1000
21.114	1.038	L	2205512	2206548	864.7	469.8	864
22.33	1.542	L	2206728	2208268	878.8	471.5	867
22.322	1.55	R	2206720	2208268	937.1	527.9	1067
23.938	0.112	L	2208336	2208446	1663.1	523.9	872
23.936	0.114	R	2208334	2208446	1610.8	550.3	1108
24.072	0.384	L	2208470	2208852	1585.2	505.7	873
24.07	0.386	R	2208468	2208852	1576.4	544.8	1071
24.634	0.282	R	2209032	2209312	995.2	534.8	1002
