onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.014	0.014	R	492047	492060	1710.2	741.7	2536
0.076	0.056	L	492109	492164	-85.0	1079.7	1477
0.371	0.123	L	492404	492526	621.7	590.5	1453
0.376	0.119	R	492409	492527	574.5	508.9	1745
0.535	1.674	R	492568	494241	993.3	539.8	1646
0.532	1.686	L	492565	494250	943.7	557.7	1362
2.43	0.03	R	494463	494492	826.7	426.9	1777
2.434	0.929	L	494467	495395	908.8	532.4	1511
3.387	0.534	L	495420	495953	886.9	530.1	1571
2.477	1.446	R	494510	495955	957.3	536.1	1846
4.125	1.102	R	496158	497259	964.5	528.6	1857
4.116	1.118	L	496149	497266	880.3	528.3	1540
5.392	0.796	R	497425	498220	888.7	524.8	1754
5.394	0.795	L	497427	498221	893.9	528.5	1426
6.352	0.364	R	498385	498748	852.5	497.4	1683
6.355	0.365	L	498388	498752	890.3	524.3	1332
6.774	0.814	L	498807	499620	1597.3	510.4	1326
6.772	0.816	R	498805	499620	1650.8	521.9	1576
7.731	0.448	R	499764	500211	1678.0	548.1	1501
7.731	0.449	L	499764	500212	1572.1	494.9	1346
8.232	0.522	R	500265	500786	858.4	511.0	1706
8.229	0.526	L	500262	500787	798.5	472.9	1421
8.773	0.43	R	500806	501235	983.9	569.2	1645
8.774	0.434	L	500807	501240	896.6	507.3	1400
9.369	1.411	R	501402	502812	973.0	528.1	1605
10.828	0.507	R	502861	503367	1072.9	494.6	1606
11.367	0.487	R	503400	503886	1055.1	479.0	1755
9.368	2.665	L	501401	504065	884.9	486.4	1432
12.052	0.586	L	504085	504670	875.2	473.1	1661
11.868	0.826	R	503901	504726	994.8	471.2	1857
12.655	0.046	L	504688	504733	835.7	493.7	1638
13.007	2.131	R	505040	507170	944.0	505.1	1687
13.007	2.133	L	505040	507172	910.0	499.9	1446
15.18	0.231	L	507213	507443	1391.0	221.5	1643
15.182	0.23	R	507215	507444	1294.6	233.7	1836
15.437	0.181	L	507470	507650	1548.0	76.2	1686
15.437	0.181	R	507470	507650	1400.6	135.3	1832
15.641	0.166	R	507674	507839	1538.7	130.3	1710
15.643	0.17	L	507676	507845	1726.7	26.2	1587
