onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.132	0.239	L	492165	492403	-80.4	1079.7	612.8	581.4	16.14	1918
0.028	0.348	R	492061	492408	1704.2	749.0	575.6	537.5	21.80	3095
0.494	0.038	L	492527	492564	627.3	591.9	949.3	543.1	6.36	276
0.495	0.04	R	492528	492567	600.1	530.2	922.5	526.7	6.30	283
2.209	0.221	R	494242	494462	948.9	528.4	835.6	436.9	2.85	2707
2.218	0.216	L	494251	494466	949.2	541.0	916.6	524.2	0.72	844
2.46	0.017	R	494493	494509	829.6	429.0	851.6	468.6	0.89	79
3.363	0.024	L	495396	495419	912.5	560.9	909.0	557.7	0.10	76
3.921	0.195	L	495954	496148	899.6	529.4	860.1	507.7	0.90	1535
3.923	0.202	R	495956	496157	955.8	514.9	882.1	434.7	2.17	2409
5.227	0.165	R	497260	497424	961.8	541.2	860.7	467.1	2.43	2010
5.234	0.16	L	497267	497426	912.2	535.8	936.2	573.9	0.88	942
6.188	0.164	R	498221	498384	894.0	566.3	852.0	481.7	1.83	2434
6.189	0.166	L	498222	498387	919.3	548.9	922.6	563.0	0.28	1647
6.716	0.056	R	498749	498804	857.7	489.6	1618.3	554.3	14.10	445
6.72	0.054	L	498753	498806	891.7	513.5	1628.2	517.0	13.61	407
8.18	0.049	L	500213	500261	1550.3	492.8	781.5	467.2	14.30	452
8.179	0.053	R	500212	500264	1659.1	556.6	801.1	485.1	16.01	511
8.754	0.019	R	500787	500805	870.7	501.3	942.3	530.7	1.49	134
8.755	0.019	L	500788	500806	809.9	467.9	885.8	488.4	1.51	130
9.208	0.16	L	501241	501400	922.2	516.3	909.3	532.8	0.41	1708
9.203	0.166	R	501236	501401	985.2	552.6	912.1	478.7	2.01	2759
10.78	0.048	R	502813	502860	1061.2	459.1	1064.6	460.3	0.07	116
11.335	0.032	R	503368	503399	1043.0	475.4	1052.5	487.7	0.30	120
11.854	0.014	R	503887	503900	1054.7	489.4	1020.0	444.9	1.09	118
12.033	0.019	L	504066	504084	894.9	486.1	837.5	471.9	1.14	83
12.638	0.017	L	504671	504687	875.6	494.8	820.3	493.6	1.06	94
12.694	0.313	R	504727	505039	908.6	485.3	927.7	465.4	0.53	1673
12.701	0.306	L	504734	505039	865.6	499.9	898.2	489.6	0.66	3270
15.14	0.04	L	507173	507212	902.5	471.9	1369.2	238.9	9.92	412
15.138	0.044	R	507171	507214	872.9	463.2	1313.5	235.6	9.43	339
15.412	0.025	R	507445	507469	1282.5	245.9	1387.1	132.2	2.89	244
15.411	0.026	L	507444	507469	1393.7	216.6	1536.2	92.3	3.53	233
15.618	0.023	R	507651	507673	1407.1	142.3	1523.6	125.4	2.12	144
15.618	0.025	L	507651	507675	1564.9	72.7	1726.9	21.7	3.07	208
15.813	0.046	L	507846	507891	1736.2	34.0	1734.8	549.9	9.56	312
15.807	0.053	R	507840	507892	1554.7	130.5	1708.4	564.8	8.50	318
16.252	0.061	L	508285	508345	1705.5	527.2	757.2	471.1	17.59	475
16.253	0.061	R	508286	508346	1686.8	559.6	644.5	434.0	19.47	498
16.864	0.02	R	508897	508916	789.4	465.7	871.0	468.1	1.58	125
16.863	0.022	L	508896	508917	793.4	473.2	893.9	470.7	1.94	149
18.374	0.157	R	510407	510563	868.8	535.6	843.6	488.9	1.03	2475
18.374	0.158	L	510407	510564	943.5	524.0	913.5	527.3	0.58	2988
19.443	0.028	L	511476	511503	906.6	535.0	707.8	538.2	3.84	243
19.445	0.027	R	511478	511504	908.0	535.0	707.7	532.8	3.87	225
19.689	0.037	L	511722	511758	730.9	534.6	360.1	502.0	7.10	290
19.689	0.039	R	511722	511760	705.2	510.9	308.3	417.4	7.79	316
20.584	0.024	L	512617	512640	674.2	495.2	575.0	561.5	2.31	149
20.584	0.025	R	512617	512641	650.6	486.0	532.4	519.1	2.37	140
20.71	0.042	R	512743	512784	538.2	524.1	893.6	523.6	6.85	262
20.712	0.04	L	512745	512784	605.8	573.8	965.4	508.8	7.05	274
22.09	0.175	L	514123	514297	924.0	509.1	918.8	539.2	0.60	1616
22.09	0.176	R	514123	514298	911.6	577.8	872.9	534.2	1.13	2038
23.772	0.042	L	515805	515846	902.2	500.5	1246.6	495.2	6.59	249
23.772	0.043	R	515805	515847	878.2	535.9	1255.0	569.4	7.23	255
24.133	0.031	L	516166	516196	1252.0	476.2	1525.8	448.3	5.14	243
24.132	0.032	R	516165	516196	1239.3	526.1	1522.0	533.5	5.28	269
24.786	0.051	L	516819	516869	1560.2	468.6	897.2	482.9	12.47	370
24.788	0.051	R	516821	516871	1523.6	533.9	763.7	464.9	14.35	443
25.404	0.018	L	517437	517454	912.7	484.7	978.9	493.0	1.29	112
25.403	0.019	R	517436	517454	847.9	510.3	915.5	532.9	1.38	112
25.543	0.027	R	517576	517602	923.7	539.4	878.1	440.8	2.11	101
27.93	0.047	L	519963	520009	922.4	497.8	291.1	501.5	11.89	420
27.929	0.051	R	519962	520012	864.6	503.7	206.6	422.6	12.49	425
29.036	0.049	L	521069	521117	276.8	541.6	906.3	494.1	11.92	412
29.036	0.049	R	521069	521117	237.8	460.2	849.4	490.8	11.57	343
29.962	0.091	R	521995	522085	898.9	503.6	864.9	424.5	1.67	1923
29.971	0.09	L	522004	522093	891.1	476.4	934.4	511.2	1.07	622
31.042	0.171	L	523075	523245	946.1	522.5	919.8	519.2	0.51	823
31.042	0.173	R	523075	523247	883.5	524.2	876.2	507.8	0.35	1526
32.679	0.163	L	524712	524874	952.5	521.6	952.6	547.3	0.50	1130
32.676	0.176	R	524709	524884	878.2	524.7	880.1	482.6	0.82	1823
36.333	0.047	L	528366	528412	940.1	521.8	1384.3	510.6	8.46	278
36.331	0.049	R	528364	528412	869.0	527.5	1334.1	521.0	8.85	253
37.295	0.043	L	529328	529370	1414.4	477.6	916.9	515.6	9.47	286
37.296	0.045	R	529329	529373	1373.4	496.8	789.8	467.2	11.10	358
38.079	0.135	R	530112	530246	873.8	513.7	903.9	441.6	1.52	3270
38.079	0.143	L	530112	530254	920.4	486.8	1016.4	526.5	2.00	1100
40.714	0.037	L	532747	532783	920.3	514.1	508.8	501.3	7.86	335
40.714	0.039	R	532747	532785	884.8	507.2	478.9	472.6	7.78	339
41.617	0.04	L	533650	533689	616.9	580.4	972.8	565.1	6.82	238
41.616	0.042	R	533649	533690	553.8	502.6	904.4	522.8	6.73	216
41.982	0.167	R	534015	534181	902.8	535.1	937.5	489.6	1.11	2388
41.987	0.172	L	534020	534191	966.9	541.2	1053.6	578.3	1.81	3270
42.533	0.018	L	534566	534583	1032.0	558.5	965.7	563.0	1.27	97
42.533	0.019	R	534566	534584	952.2	513.2	892.0	522.3	1.17	93
45.102	0.216	R	537135	537350	880.8	532.7	852.1	492.4	0.96	1548
45.106	0.214	L	537139	537352	949.9	535.4	964.2	552.2	0.43	964
47.779	0.192	R	539812	540003	842.1	497.1	815.3	447.0	1.10	3197
47.778	0.197	L	539811	540007	957.3	538.2	965.6	544.5	0.20	923
48.821	0.033	L	540854	540886	1006.3	601.3	1274.6	611.6	5.10	229
48.819	0.035	R	540852	540886	872.4	543.8	1175.8	585.5	5.82	241
48.986	0.015	L	541019	541033	1295.4	602.2	1326.8	579.1	0.74	64
48.984	0.017	R	541017	541033	1193.2	573.3	1225.5	544.1	0.83	69
50.852	0.015	R	542885	542899	932.8	525.3	891.4	516.2	0.81	76
51.659	0.179	L	543692	543870	964.1	542.3	986.8	594.6	1.10	1171
51.653	0.188	R	543686	543873	896.4	539.7	864.8	488.3	1.16	1864
54.2	0.181	R	546233	546413	877.1	513.2	857.4	468.2	0.95	2624
54.208	0.174	L	546241	546414	960.6	523.0	973.0	545.2	0.49	729
55.43	0.182	R	547463	547644	860.3	536.8	776.7	478.3	1.96	2218
55.427	0.202	L	547460	547661	978.1	565.2	910.0	588.0	1.38	1800
55.709	0.014	R	547742	547755	785.3	491.5	831.2	497.6	0.89	83
55.708	0.018	L	547741	547758	897.8	544.7	961.7	552.1	1.23	101
57.187	0.036	L	549220	549255	959.0	554.3	655.8	568.5	5.79	259
57.189	0.036	R	549222	549257	892.6	545.9	581.6	524.1	5.94	247
57.333	0.017	R	549366	549382	569.3	516.2	528.1	502.8	0.82	64
57.333	0.018	L	549366	549383	634.5	553.4	567.0	547.3	1.28	114
58.354	0.047	L	550387	550433	614.0	570.7	984.7	530.8	7.10	194
58.35	0.052	R	550383	550434	576.2	551.1	981.5	580.8	7.73	213
59.067	0.14	L	551100	551239	980.7	531.5	994.4	634.3	2.00	3270
59.066	0.153	R	551099	551251	932.4	547.1	897.4	496.0	1.19	1847
61.5	0.05	R	553533	553582	887.8	537.7	1491.4	548.4	11.23	341
61.499	0.052	L	553532	553583	940.6	527.9	1537.0	480.8	11.13	335
61.752	0.017	L	553785	553801	1543.3	471.0	1609.3	477.4	1.20	106
61.752	0.017	R	553785	553801	1527.4	520.5	1583.4	524.3	1.01	92
62.544	0.049	L	554577	554625	1586.6	526.7	883.6	548.0	13.01	374
62.544	0.051	R	554577	554627	1593.1	584.1	783.1	515.5	15.04	435
66.643	0.166	R	558676	558841	862.6	488.7	822.9	443.3	1.16	1938
66.652	0.16	L	558685	558844	945.0	498.1	965.6	565.4	1.35	1343
67.1	0.015	R	559133	559147	815.3	423.8	837.2	454.2	0.72	62
67.269	0.02	R	559302	559321	830.6	450.2	858.6	497.6	1.06	70
69.888	0.036	L	561921	561956	947.6	542.1	602.0	510.4	6.57	270
69.889	0.035	R	561922	561956	896.4	529.7	592.7	469.6	5.86	255
70.257	0.021	L	562290	562310	639.1	506.7	547.6	518.4	1.74	131
70.258	0.021	R	562291	562311	582.9	470.0	491.6	463.2	1.72	141
71.161	0.018	R	563194	563211	787.7	481.7	854.6	489.0	1.28	113
71.16	0.02	L	563193	563212	897.3	533.6	978.5	532.8	1.54	127
71.391	0.149	R	563424	563572	880.1	503.8	1008.2	517.0	2.44	2118
71.391	0.158	L	563424	563581	960.5	514.8	1122.6	622.0	3.69	905
71.778	0.023	R	563811	563833	984.5	512.4	886.1	499.5	1.88	127
71.78	0.021	L	563813	563833	1022.6	488.3	931.3	475.9	1.75	125
72.795	0.015	R	564828	564842	935.1	571.8	899.3	561.7	0.71	65
74.872	0.094	R	566905	566998	897.3	490.4	902.8	484.0	0.16	1672
74.865	0.108	L	566898	567005	954.7	536.8	1013.9	597.1	1.61	3070
75.492	0.303	L	567525	567827	994.2	572.9	1005.0	631.4	1.14	3163
75.494	0.307	R	567527	567833	901.0	566.8	932.9	577.8	0.64	1723
76.01	0.014	L	568043	568056	953.8	561.8	910.9	560.4	0.81	80
76.008	0.017	R	568041	568057	898.7	520.0	854.0	502.5	0.91	78
78.124	0.043	L	570157	570199	951.1	567.3	413.9	544.9	10.07	393
78.125	0.043	R	570158	570200	918.4	577.9	363.5	518.4	10.45	371
78.503	0.019	L	570536	570554	400.0	580.2	317.9	578.8	1.51	123
78.502	0.02	R	570535	570554	351.7	514.2	271.5	523.8	1.49	112
78.715	0.015	L	570748	570762	314.7	584.1	267.1	565.9	0.93	85
79.555	0.253	R	571588	571840	820.5	565.8	890.6	490.9	1.95	1497
79.558	0.259	L	571591	571849	851.2	568.3	985.4	587.2	2.56	2297
79.902	0.02	L	571935	571954	949.2	527.9	1043.1	559.1	1.87	154
79.902	0.021	R	571935	571955	840.1	426.8	933.7	474.4	1.99	168
80.118	0.019	L	572151	572169	1009.9	540.9	940.0	538.1	1.32	102
80.119	0.02	R	572152	572171	916.7	486.1	834.7	479.4	1.56	123
80.775	0.043	R	572808	572850	875.7	558.7	812.3	39.0	9.90	434
80.774	0.046	L	572807	572852	994.0	589.8	929.2	76.4	9.78	357
