participant_id	condition	accuracy	reaction_time
sub-24016	incongruent	1	0.617
sub-24016	congruent	1	0.452
sub-24016	incongruent	1	0.674
sub-24016	incongruent	1	0.629
sub-24016	incongruent	1	0.538
sub-24016	incongruent	1	0.590
sub-24016	congruent	1	0.453
sub-24016	congruent	1	0.436
sub-24016	congruent	1	0.447
sub-24016	congruent	1	0.535
sub-24016	incongruent	1	0.577
sub-24016	congruent	1	0.608
sub-24016	incongruent	1	0.704
sub-24016	congruent	1	0.402
sub-24016	congruent	1	0.432
sub-24016	congruent	1	0.515
sub-24016	congruent	1	0.506
sub-24016	incongruent	0	0.520
sub-24016	congruent	1	0.510
sub-24016	incongruent	1	0.577
sub-24016	incongruent	1	0.565
sub-24016	congruent	1	0.464
sub-24016	incongruent	0	0.554
sub-24016	congruent	1	0.563
sub-24016	congruent	1	0.460
sub-24016	incongruent	1	0.695
sub-24016	congruent	1	0.459
sub-24016	incongruent	1	0.698
sub-24016	incongruent	0	0.369
sub-24016	incongruent	1	0.673
sub-24016	incongruent	1	0.536
sub-24016	congruent	1	0.553
sub-24016	congruent	1	0.595
sub-24016	congruent	1	0.475
sub-24016	incongruent	0	0.432
sub-24016	congruent	1	0.552
sub-24016	congruent	1	0.534
sub-24016	incongruent	1	0.692
sub-24016	congruent	1	0.417
sub-24016	congruent	1	0.651
sub-24016	congruent	1	0.429
sub-24016	congruent	1	0.448
sub-24016	incongruent	0	0.400
sub-24016	incongruent	1	0.830
sub-24016	incongruent	1	0.615
sub-24016	congruent	0	0.570
sub-24016	congruent	1	0.844
sub-24016	incongruent	1	0.902
sub-24016	incongruent	1	0.562
sub-24016	congruent	1	0.457
sub-24016	incongruent	1	0.974
sub-24016	incongruent	1	0.707
sub-24016	congruent	1	0.569
sub-24016	incongruent	1	0.654
sub-24016	incongruent	1	0.768
sub-24016	incongruent	1	0.575
sub-24016	incongruent	1	0.601
sub-24016	incongruent	1	1.428
sub-24016	congruent	1	0.529
sub-24016	congruent	1	0.544
sub-24016	incongruent	1	0.710
sub-24016	congruent	1	0.382
sub-24016	congruent	1	0.396
sub-24016	congruent	1	0.351
sub-24016	incongruent	0	0.340
sub-24016	congruent	1	0.409
sub-24016	congruent	1	0.399
sub-24016	congruent	1	0.545
sub-24016	congruent	1	0.406
sub-24016	congruent	1	0.293
sub-24016	incongruent	0	0.320
sub-24016	incongruent	1	0.636
