onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.146	2.0	438753	440791	ShowFixation	ANTI	1	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
2.184	0.2	440791	441026	BlankScreen	ANTI	1	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
2.419	1.0	441026	442067	ELCue	ANTI	1	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
3.867	6.0	442474	449095	ShowFixation	VGS	2	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
10.488	0.2	449095	449334	BlankScreen	VGS	2	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
10.727	1.0	449334	450375	ELCue	VGS	2	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
12.157	2.0	450764	453403	ShowFixation	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
14.796	0.2	453403	453622	BlankScreen	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
15.015	1.0	453622	454646	ELCue	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
16.443	6.0	455050	461691	ShowFixation	ANTI	4	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
23.084	0.2	461691	461930	BlankScreen	ANTI	4	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
23.323	1.0	461930	462968	ELCue	ANTI	4	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
24.753	2.0	463360	465982	ShowFixation	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
27.375	0.2	465982	466201	BlankScreen	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
27.594	1.0	466201	467225	ELCue	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
29.023	2.0	467630	470270	ShowFixation	VGS	6	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
31.663	0.2	470270	470505	BlankScreen	VGS	6	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
31.898	1.0	470505	471546	ELCue	VGS	6	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
33.341	2.0	471948	474591	ShowFixation	ANTI	7	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
35.984	0.2	474591	474826	BlankScreen	ANTI	7	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
36.219	1.0	474826	475867	ELCue	ANTI	7	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
37.662	2.0	476269	478895	ShowFixation	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
40.289	0.2	478896	479114	BlankScreen	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
40.508	1.0	479115	480138	ELCue	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
41.904	6.0	480511	487184	ShowFixation	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
48.577	0.2	487184	487423	BlankScreen	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
48.816	1.0	487423	488463	ELCue	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
50.261	2.0	488868	491509	ShowFixation	VGS	10	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
52.902	0.2	491509	491744	BlankScreen	VGS	10	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
53.137	1.0	491744	492784	ELCue	VGS	10	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
54.583	6.0	493190	499830	ShowFixation	ANTI	11	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
61.223	0.2	499830	500069	BlankScreen	ANTI	11	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
61.462	1.0	500069	501108	ELCue	ANTI	11	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
62.905	6.0	501512	508138	ShowFixation	VGS	12	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
69.531	0.2	508138	508377	BlankScreen	VGS	12	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
69.77	1.0	508377	509417	ELCue	VGS	12	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
71.211	2.0	509818	512463	ShowFixation	ANTI	13	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
73.856	0.2	512463	512698	BlankScreen	ANTI	13	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
74.091	1.0	512698	513738	ELCue	ANTI	13	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
75.534	6.0	514141	520767	ShowFixation	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
82.16	0.2	520767	521006	BlankScreen	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
82.399	1.0	521006	522063	ELCue	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
83.844	6.0	522451	529108	ShowFixation	ANTI	15	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
90.501	0.2	529108	529348	BlankScreen	ANTI	15	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
90.741	1.0	529348	530388	ELCue	ANTI	15	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
