onset	duration	eye	startTime	stopTime
13.207	0.11	R	771553	771662
13.205	0.13	L	771551	771680
67.308	0.098	R	825654	825751
67.311	0.097	L	825657	825753
196.025	0.048	R	954371	954418
212.513	0.14	R	970859	970998
212.52	0.138	L	970866	971003
226.596	0.084	L	984942	985025
228.415	0.076	L	986761	986836
228.395	0.117	R	986741	986857
237.265	0.093	L	995611	995703
237.251	0.113	R	995597	995709
251.21	0.02	R	1009556	1009575
259.779	0.055	R	1018125	1018179
261.921	0.63	L	1020267	1020896
262.572	0.018	L	1020918	1020935
262.622	0.083	L	1020968	1021050
262.732	0.005	L	1021078	1021082
263.301	0.051	R	1021647	1021697
281.119	0.06	L	1039465	1039524
281.083	0.116	R	1039429	1039544
292.148	0.039	R	1050494	1050532
298.918	0.774	L	1057264	1058037
299.869	1.543	L	1058215	1059757
301.308	0.148	R	1059654	1059801
302.512	0.626	L	1060858	1061483
398.204	0.006	R	1156550	1156555
398.289	0.072	R	1156635	1156706
398.633	0.03	R	1156979	1157008
398.129	0.536	L	1156475	1157010
402.176	0.307	R	1160522	1160828
402.144	0.41	L	1160490	1160899
402.868	0.655	L	1161214	1161868
405.026	0.127	L	1163372	1163498
405.023	0.139	R	1163369	1163507
406.637	0.016	L	1164983	1164998
409.55	0.142	R	1167896	1168037
409.548	0.161	L	1167894	1168054
411.611	0.26	L	1169957	1170216
412.001	3.54	L	1170347	1173886
416.211	0.004	R	1174557	1174560
416.465	0.046	R	1174811	1174856
415.673	3.555	L	1174019	1177573
417.18	2.048	R	1175526	1177573
419.359	1.057	L	1177705	1178761
420.64	0.235	L	1178986	1179220
419.359	1.521	R	1177705	1179225
421.327	0.911	L	1179673	1180583
423.757	0.493	R	1182103	1182595
424.312	1.191	R	1182658	1183848
422.744	3.117	L	1181090	1184206
427.996	0.225	L	1186342	1186566
428.538	0.402	R	1186884	1187285
428.535	0.408	L	1186881	1187288
437.669	0.595	L	1196015	1196609
438.395	0.015	L	1196741	1196755
438.432	0.161	L	1196778	1196938
438.614	0.247	L	1196960	1197206
