onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.018	0.17	L	758364	758533	938.4	442.6	1092
0.021	0.167	R	758367	758533	936.1	441.3	1045
0.21	0.176	R	758556	758731	885.7	502.7	1052
0.208	0.179	L	758554	758732	924.3	501.7	1083
0.407	1.851	R	758753	760603	924.1	589.9	710
0.407	1.853	L	758753	760605	956.0	585.2	825
2.323	0.163	L	760669	760831	1774.7	239.8	807
2.322	0.167	R	760668	760834	1797.5	234.5	637
2.541	0.967	L	760887	761853	945.7	711.7	880
2.542	0.967	R	760888	761854	939.0	707.8	754
3.751	0.155	L	762097	762251	861.5	539.9	703
3.749	0.158	R	762095	762252	847.9	546.3	580
3.925	0.755	R	762271	763025	806.8	580.5	722
3.924	0.757	L	762270	763026	827.1	574.7	855
4.704	1.51	L	763050	764559	945.4	575.1	1009
4.704	1.51	R	763050	764559	918.7	588.0	880
6.257	0.113	L	764603	764715	1123.7	750.7	1077
6.245	0.125	R	764591	764715	1120.1	767.0	938
6.425	0.118	L	764771	764888	1346.1	1045.1	1083
6.402	0.142	R	764748	764889	1300.6	1062.2	943
6.583	0.237	R	764929	765165	940.8	602.6	985
6.58	0.241	L	764926	765166	961.0	605.6	1106
6.906	0.112	L	765252	765363	1858.0	1379.8	976
6.892	0.128	R	765238	765365	1767.7	1433.6	854
7.042	0.365	L	765388	765752	1837.7	1124.9	967
7.044	0.365	R	765390	765754	1814.2	1182.3	874
7.48	0.199	L	765826	766024	1041.3	917.9	1173
7.482	0.197	R	765828	766024	1081.9	922.5	1036
7.708	0.055	R	766054	766108	1049.6	968.5	1022
7.709	0.055	L	766055	766109	1012.6	980.6	1259
7.839	0.094	L	766185	766278	1882.2	1490.9	1202
7.825	0.11	R	766171	766280	1782.4	1509.4	952
8.009	0.114	L	766355	766468	957.2	622.9	1253
7.991	0.133	R	766337	766469	980.3	615.1	1090
8.152	0.419	L	766498	766916	912.1	531.8	1142
8.153	0.42	R	766499	766918	900.3	527.2	1055
8.707	0.212	L	767053	767264	1824.3	27.0	787
8.704	0.217	R	767050	767266	1883.6	-0.5	692
8.959	0.147	L	767305	767451	1990.7	199.9	765
8.96	0.149	R	767306	767454	2013.1	204.9	662
9.16	0.164	R	767506	767669	1869.3	924.8	789
9.175	0.15	L	767521	767670	1873.2	989.4	919
9.377	0.101	L	767723	767823	1918.0	1286.9	1005
9.374	0.104	R	767720	767823	1852.6	1252.9	857
9.501	0.195	L	767847	768041	1901.0	1173.4	1054
9.501	0.196	R	767847	768042	1864.7	1115.2	899
9.764	0.153	L	768110	768262	944.3	781.9	1162
9.756	0.161	R	768102	768262	947.9	761.1	1039
9.943	0.269	L	768289	768557	915.8	567.0	1124
9.943	0.271	R	768289	768559	897.2	548.0	990
10.271	0.254	L	768617	768870	413.3	197.6	1059
10.274	0.251	R	768620	768870	404.8	218.4	916
10.593	0.293	L	768939	769231	1185.1	530.7	1040
10.592	0.295	R	768938	769232	1167.0	536.9	871
10.935	0.087	L	769281	769367	934.3	623.6	1097
10.915	0.107	R	769261	769367	925.8	618.7	943
11.051	0.099	L	769397	769495	1124.5	518.9	1112
11.049	0.103	R	769395	769497	1100.4	535.8	965
11.188	0.72	L	769534	770253	601.3	514.4	1114
11.191	0.717	R	769537	770253	597.6	496.4	978
12.052	0.973	R	770398	771370	828.0	525.3	874
12.052	0.974	L	770398	771371	840.3	530.3	1020
13.048	0.139	L	771394	771532	921.5	542.6	1132
13.047	0.141	R	771393	771533	908.5	545.7	965
13.361	3.472	R	771707	775178	913.8	547.8	924
13.379	3.455	L	771725	775179	918.6	542.6	1070
16.849	1.338	L	775195	776532	908.4	554.3	1195
16.849	1.338	R	775195	776532	899.2	547.6	1042
18.204	0.182	L	776550	776731	939.2	547.6	1199
18.204	0.183	R	776550	776732	940.6	547.2	1059
18.401	0.874	L	776747	777620	906.7	563.4	1109
18.402	0.875	R	776748	777622	912.9	547.7	970
19.296	0.21	R	777642	777851	859.2	546.1	923
19.294	0.213	L	777640	777852	848.1	569.7	1037
19.545	0.159	L	777891	778049	1231.7	537.7	1038
19.542	0.162	R	777888	778049	1238.4	545.8	909
19.769	0.464	L	778115	778578	271.1	139.5	1000
19.774	0.459	R	778120	778578	248.3	173.9	827
20.402	0.767	R	778748	779514	415.3	29.9	805
20.401	0.772	L	778747	779518	413.1	45.7	1013
21.226	0.218	R	779572	779789	834.4	521.3	764
21.226	0.219	L	779572	779790	842.4	516.6	961
21.465	4.704	L	779811	784514	934.7	545.2	1175
21.465	4.705	R	779811	784515	911.5	554.4	1044
26.194	0.206	L	784540	784745	828.8	460.4	1277
26.196	0.204	R	784542	784745	805.0	437.0	1104
26.419	1.068	L	784765	785832	799.7	422.0	1163
26.418	1.07	R	784764	785833	763.7	396.0	1058
27.515	0.255	L	785861	786115	935.6	555.4	1218
27.515	0.257	R	785861	786117	901.4	550.4	1133
27.797	0.124	L	786143	786266	756.4	556.8	1270
27.799	0.123	R	786145	786267	736.4	534.3	1184
27.945	0.613	L	786291	786903	607.7	565.0	1144
27.947	0.611	R	786293	786903	578.7	527.0	981
28.701	0.159	L	787047	787205	903.4	544.1	801
28.701	0.16	R	787047	787206	893.1	557.4	793
28.885	0.776	R	787231	788006	814.5	562.7	820
28.883	0.779	L	787229	788007	810.3	548.1	770
29.684	1.029	L	788030	789058	936.0	569.7	927
29.684	1.708	R	788030	789737	919.1	572.5	945
30.736	0.657	L	789082	789738	925.1	570.3	1004
31.408	0.206	R	789754	789959	944.8	573.5	965
31.408	0.951	L	789754	790704	938.2	576.7	925
31.628	0.733	R	789974	790706	925.0	570.9	877
32.382	0.383	L	790728	791110	838.0	557.9	751
32.384	0.381	R	790730	791110	826.6	548.0	691
32.789	0.829	L	791135	791963	946.1	569.4	864
32.788	0.831	R	791134	791964	937.2	571.5	792
33.635	0.331	R	791981	792311	907.6	566.3	900
33.634	0.333	L	791980	792312	923.2	570.0	967
33.982	0.949	L	792328	793276	930.1	568.9	945
33.982	0.953	R	792328	793280	934.7	571.1	882
34.954	0.116	R	793300	793415	880.5	574.0	902
34.953	0.118	L	793299	793416	875.8	567.7	981
35.09	0.83	L	793436	794265	930.4	576.8	956
35.09	0.83	R	793436	794265	927.5	580.1	883
35.935	0.122	R	794281	794402	899.9	594.1	877
35.935	0.125	L	794281	794405	905.5	592.4	949
36.104	0.227	R	794450	794676	1491.6	567.6	869
36.106	0.226	L	794452	794677	1492.4	552.0	935
36.36	0.523	L	794706	795228	1577.8	534.6	813
36.36	0.523	R	794706	795228	1581.8	557.7	764
37.051	0.22	L	795397	795616	944.9	539.8	744
37.054	0.218	R	795400	795617	945.3	546.7	700
37.296	0.687	R	795642	796328	832.7	565.3	756
