onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.218	0.022	L	2491882	2491902	1321.5	371.6	1412.0	367.5	1.92	145
0.218	0.022	R	2491882	2491902	1371.0	433.0	1455.8	433.8	1.80	135
0.432	0.042	L	2492096	2492136	1399.8	359.4	953.7	500.8	10.07	457
0.434	0.042	R	2492098	2492138	1446.5	437.4	1026.3	565.8	9.46	403
2.118	0.222	R	2493782	2494002	1008.6	589.5	990.9	575.8	0.50	1627
2.124	0.232	L	2493788	2494018	937.1	541.9	897.8	524.3	0.95	1419
2.456	0.016	L	2494120	2494134	905.6	548.1	943.9	541.4	0.86	77
2.456	0.018	R	2494120	2494136	978.4	601.0	1013.0	592.1	0.79	70
3.55	0.022	L	2495214	2495234	955.5	560.4	880.2	570.3	1.68	130
3.552	0.02	R	2495216	2495234	993.3	594.1	934.9	601.8	1.31	101
4.818	0.276	L	2496482	2496756	889.0	571.0	909.6	609.8	0.98	1896
4.818	0.278	R	2496482	2496758	948.5	601.7	917.0	567.7	1.03	1523
6.822	0.03	L	2498486	2498514	894.3	590.5	654.0	617.8	5.29	321
6.822	0.03	R	2498486	2498514	922.6	621.5	705.7	641.4	4.77	287
7.756	0.026	R	2499420	2499444	671.8	654.8	847.1	616.2	3.95	232
7.758	0.026	L	2499422	2499446	630.0	621.5	799.4	581.8	3.83	228
8.738	0.024	L	2500402	2500424	821.7	582.7	931.6	563.3	2.47	180
8.738	0.024	R	2500402	2500424	871.2	607.6	972.5	588.4	2.28	163
8.962	0.152	L	2500626	2500776	937.5	564.5	936.4	529.8	0.77	1635
8.96	0.156	R	2500624	2500778	976.8	592.8	967.9	509.9	1.86	1708
11.194	0.022	L	2502858	2502878	957.8	564.7	872.4	577.6	1.91	148
11.194	0.022	R	2502858	2502878	980.2	590.5	900.7	600.1	1.77	137
11.344	0.022	R	2503008	2503028	908.3	598.0	983.3	595.9	1.66	120
11.344	0.024	L	2503008	2503030	883.4	576.3	959.8	574.1	1.69	127
13.41	0.214	L	2505074	2505286	937.1	555.0	953.5	498.5	1.30	1957
13.412	0.27	R	2505076	2505344	975.6	597.8	983.6	603.9	0.22	1415
15.11	0.052	R	2506774	2506824	1002.0	611.3	1534.8	590.0	11.43	333
15.112	0.052	L	2506776	2506826	984.0	578.0	1514.5	544.6	11.40	334
15.276	0.08	L	2506940	2507018	1529.1	542.3	29.4	472.4	30.96	639
15.276	0.082	R	2506940	2507020	1538.5	589.1	47.2	533.2	30.77	630
15.752	0.016	R	2507416	2507430	-24.2	425.2	-12.6	394.1	0.70	61
16.86	0.024	R	2508524	2508546	876.6	551.3	1001.3	550.2	2.72	190
16.86	0.026	L	2508524	2508548	859.1	573.7	973.9	565.4	2.51	184
17.036	0.022	L	2508700	2508720	987.3	561.2	910.9	573.2	1.69	134
17.036	0.022	R	2508700	2508720	1011.0	557.8	929.4	565.7	1.79	139
19.48	0.058	L	2511144	2511200	947.5	572.1	223.3	566.9	15.69	469
19.482	0.056	R	2511146	2511200	953.8	586.7	240.6	567.6	15.46	402
19.874	0.03	L	2511538	2511566	169.8	550.6	-40.7	327.1	6.39	406
19.874	0.03	R	2511538	2511566	119.6	474.1	-102.5	257.1	6.45	385
20.032	0.026	L	2511696	2511720	-42.4	322.5	47.6	473.2	3.64	237
20.03	0.028	R	2511694	2511720	-133.8	195.8	-32.1	361.9	4.04	263
20.426	0.016	L	2512090	2512104	48.4	471.1	24.6	449.1	0.67	60
20.424	0.018	R	2512088	2512104	-47.1	360.0	-75.8	333.3	0.81	68
