onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.208	L	2491674	2491880	1318.9	377.1	989
0.01	0.208	R	2491674	2491880	1363.3	434.8	818
0.24	0.192	L	2491904	2492094	1405.2	362.8	1046
0.24	0.194	R	2491904	2492096	1448.5	436.7	851
0.476	1.642	R	2492140	2493780	1008.5	592.7	934
0.474	1.65	L	2492138	2493786	932.8	531.0	1103
2.356	0.1	L	2494020	2494118	902.8	544.2	1073
2.34	0.116	R	2494004	2494118	974.9	598.7	947
2.472	1.078	L	2494136	2495212	939.4	556.2	1033
2.474	1.078	R	2494138	2495214	1000.8	595.3	916
3.572	1.246	L	2495236	2496480	889.7	570.1	1047
3.572	1.246	R	2495236	2496480	945.8	601.9	947
5.094	1.728	L	2496758	2498484	878.2	605.9	960
5.096	1.726	R	2496760	2498484	911.1	628.4	921
6.852	0.738	L	2498516	2499252	631.7	620.9	1053
6.852	0.738	R	2498516	2499252	674.7	645.9	999
7.738	0.018	R	2499402	2499418	662.3	655.8	913
7.738	0.02	L	2499402	2499420	614.0	625.3	981
7.784	0.954	L	2499448	2500400	817.0	581.0	986
7.782	0.956	R	2499446	2500400	860.5	611.9	901
8.762	0.198	R	2500426	2500622	974.3	589.9	927
8.762	0.2	L	2500426	2500624	931.5	564.3	1031
9.114	2.08	L	2500778	2502856	945.5	563.7	940
9.116	2.078	R	2500780	2502856	980.3	592.3	874
11.216	0.128	L	2502880	2503006	882.7	574.3	976
11.216	0.128	R	2502880	2503006	905.2	599.1	917
11.368	2.042	L	2503032	2505072	958.1	562.0	1034
11.366	2.046	R	2503030	2505074	980.5	603.0	987
13.682	1.428	R	2505346	2506772	990.2	611.5	849
13.624	1.488	L	2505288	2506774	970.4	575.1	882
15.164	0.112	L	2506828	2506938	1527.6	543.4	982
15.162	0.114	R	2506826	2506938	1540.1	588.6	912
15.358	0.394	R	2507022	2507414	-4.2	471.1	1085
15.356	0.542	L	2507020	2507560	28.9	453.2	1020
15.768	0.13	R	2507432	2507560	-14.5	401.3	1100
16.052	0.808	L	2507716	2508522	860.4	569.8	975
16.05	0.81	R	2507714	2508522	868.2	555.7	997
16.886	0.15	L	2508550	2508698	981.7	563.4	1003
16.884	0.152	R	2508548	2508698	1005.6	553.4	1036
17.058	2.422	L	2508722	2511142	953.3	563.7	1008
17.058	2.424	R	2508722	2511144	954.8	583.0	995
19.538	0.336	L	2511202	2511536	191.6	551.9	1033
19.538	0.336	R	2511202	2511536	173.8	521.2	1099
19.904	0.126	R	2511568	2511692	-127.2	203.2	1198
19.904	0.128	L	2511568	2511694	-40.3	323.2	1011
20.058	0.178	L	2511722	2511898	46.1	470.7	911
20.058	0.178	R	2511722	2511898	-40.5	363.7	1099
20.386	0.038	R	2512050	2512086	-43.0	362.1	1024
20.386	0.04	L	2512050	2512088	52.7	474.2	871
20.442	0.394	R	2512106	2512498	-78.9	326.8	1011
20.442	0.402	L	2512106	2512506	25.3	450.0	859
21.012	0.204	L	2512676	2512878	800.8	613.2	751
21.058	0.158	R	2512722	2512878	779.9	585.6	899
21.244	0.144	L	2512908	2513050	997.8	565.1	875
21.244	0.144	R	2512908	2513050	990.0	545.5	926
21.41	1.316	L	2513074	2514388	931.7	577.4	823
22.742	0.852	L	2514406	2515256	932.3	579.7	838
23.614	0.35	L	2515278	2515626	899.4	600.7	866
21.41	2.556	R	2513074	2515628	930.2	574.4	834
24.002	0.218	L	2515666	2515882	476.5	612.5	915
24.002	0.218	R	2515666	2515882	480.2	587.4	923
24.252	0.304	L	2515916	2516218	185.6	469.9	903
24.268	0.288	R	2515932	2516218	153.4	427.3	964
24.72	0.154	R	2516384	2516536	685.9	599.2	961
24.72	0.156	L	2516384	2516538	691.1	609.4	918
24.902	0.812	R	2516566	2517376	894.0	572.8	966
24.904	0.812	L	2516568	2517378	882.8	574.9	947
25.734	0.468	R	2517398	2517864	936.9	572.2	918
25.732	0.48	L	2517396	2517874	919.3	575.5	910
26.394	1.204	L	2518058	2519260	941.8	574.3	820
26.424	1.174	R	2518088	2519260	929.8	575.6	807
27.64	0.234	L	2519304	2519536	440.3	655.7	878
27.642	0.234	R	2519306	2519538	403.8	647.1	892
27.904	0.972	L	2519568	2520538	203.3	580.5	920
27.904	0.972	R	2519568	2520538	174.9	562.0	963
29.024	0.232	L	2520688	2520918	192.7	585.0	1004
29.024	0.232	R	2520688	2520918	175.7	560.5	1058
29.312	0.512	L	2520976	2521486	943.5	588.1	1012
29.31	0.514	R	2520974	2521486	964.0	569.9	1007
29.846	0.18	R	2521510	2521688	878.0	578.1	899
29.846	0.182	L	2521510	2521690	885.5	600.2	918
30.048	1.202	L	2521712	2522912	935.0	591.0	891
30.048	1.204	R	2521712	2522914	923.2	576.7	884
31.274	0.612	L	2522938	2523548	850.7	595.0	903
31.274	0.614	R	2522938	2523550	837.2	584.8	906
32.124	0.234	L	2523788	2524020	883.9	592.5	912
32.176	0.182	R	2523840	2524020	857.4	594.5	935
32.38	0.35	L	2524044	2524392	940.6	572.9	925
32.378	0.352	R	2524042	2524392	926.2	576.5	932
32.756	1.028	L	2524420	2525446	809.5	589.2	861
32.756	1.028	R	2524420	2525446	788.4	593.7	858
33.808	2.194	R	2525472	2527664	939.9	582.0	988
33.81	2.202	L	2525474	2527674	953.0	563.2	959
36.186	0.26	R	2527850	2528108	955.8	578.0	1045
36.146	0.302	L	2527810	2528110	965.8	566.6	984
36.482	0.704	L	2528146	2528848	1279.1	538.9	886
36.482	0.704	R	2528146	2528848	1271.8	535.6	916
37.336	0.832	L	2529000	2529830	1030.9	572.1	806
37.336	0.834	R	2529000	2529832	1048.4	561.4	831
38.198	0.132	R	2529862	2529992	836.2	593.6	882
38.196	0.136	L	2529860	2529994	825.4	602.4	847
38.356	1.188	L	2530020	2531206	939.5	589.9	868
38.356	1.188	R	2530020	2531206	941.6	589.7	891
39.562	0.598	L	2531226	2531822	986.9	578.9	889
39.562	0.598	R	2531226	2531822	970.6	589.4	899
40.182	1.704	R	2531846	2533548	883.7	589.4	933
40.182	1.71	L	2531846	2533554	903.5	581.7	907
42.112	1.618	L	2533776	2535392	940.8	587.0	842
42.176	1.554	R	2533840	2535392	931.0	591.3	845
43.75	0.182	L	2535414	2535594	888.8	592.9	820
43.75	0.182	R	2535414	2535594	871.5	593.2	834
43.952	0.732	L	2535616	2536346	946.9	578.6	870
