participant_id	condition	accuracy	reaction_time
sub-23869	congruent	1.0	0.691
sub-23869	incongruent	0.0	0.460
sub-23869	congruent	1.0	0.979
sub-23869	congruent	1.0	0.729
sub-23869	incongruent	1.0	0.779
sub-23869	congruent	1.0	0.502
sub-23869	incongruent	1.0	0.500
sub-23869	incongruent	1.0	0.459
sub-23869	incongruent	1.0	0.487
sub-23869	incongruent	1.0	0.582
sub-23869	congruent	1.0	0.716
sub-23869	incongruent	1.0	0.525
sub-23869	congruent	1.0	0.437
sub-23869	congruent	1.0	0.500
sub-23869	incongruent	0.0	0.504
sub-23869	congruent	1.0	0.415
sub-23869	incongruent	1.0	0.529
sub-23869	incongruent	1.0	0.695
sub-23869	congruent	1.0	0.650
sub-23869	congruent	1.0	0.547
sub-23869	congruent	1.0	0.478
sub-23869	incongruent	1.0	0.705
sub-23869	incongruent	1.0	0.545
sub-23869	congruent	1.0	0.530
sub-23869	congruent	1.0	0.381
sub-23869	congruent	1.0	0.478
sub-23869	congruent	1.0	0.553
sub-23869	congruent	1.0	0.332
sub-23869	incongruent	1.0	0.716
sub-23869	congruent	1.0	0.572
sub-23869	incongruent	1.0	0.644
sub-23869	incongruent	0.0	0.429
sub-23869	congruent	1.0	0.419
sub-23869	incongruent	1.0	0.565
sub-23869	congruent	1.0	0.447
sub-23869	incongruent	1.0	0.611
sub-23869	incongruent	1.0	0.588
sub-23869	incongruent	1.0	0.579
sub-23869	incongruent	1.0	0.624
sub-23869	incongruent	1.0	0.777
sub-23869	congruent	1.0	0.543
sub-23869	congruent	1.0	0.399
sub-23869	incongruent	1.0	0.572
sub-23869	incongruent	1.0	0.561
sub-23869	congruent	1.0	0.531
sub-23869	congruent	1.0	0.418
sub-23869	incongruent	1.0	0.437
sub-23869	congruent	1.0	0.595
sub-23869	incongruent	1.0	0.744
sub-23869	incongruent	1.0	0.555
sub-23869	congruent	1.0	0.597
sub-23869	incongruent	1.0	0.709
sub-23869	congruent	1.0	0.501
sub-23869	congruent	1.0	0.483
sub-23869	congruent	1.0	0.450
sub-23869	incongruent	1.0	0.668
sub-23869	incongruent	1.0	0.721
sub-23869	incongruent	0.0	0.755
sub-23869	congruent	1.0	0.406
sub-23869	congruent	1.0	0.436
sub-23869	incongruent	1.0	0.547
sub-23869	incongruent	1.0	0.343
sub-23869	congruent	0.0	0.029
sub-23869	congruent	1.0	0.561
sub-23869	incongruent	1.0	0.560
sub-23869	incongruent	0.0	0.337
sub-23869	congruent	1.0	0.472
sub-23869	congruent	1.0	0.535
sub-23869	congruent	1.0	0.407
sub-23869	congruent	1.0	0.387
sub-23869	incongruent	1.0	0.535
sub-23869	congruent	1.0	0.432
sub-23869	congruent	1.0	0.364
sub-23869	congruent	1.0	0.370
sub-23869	incongruent	1.0	0.671
sub-23869	incongruent	1.0	0.446
