onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.425	R	488844	489268	410.5	614.8	1072
0.012	0.426	L	488844	489269	389.8	566.6	1007
0.479	0.216	L	489311	489526	931.9	467.6	946
0.712	1.993	L	489544	491536	949.8	531.9	876
0.478	2.228	R	489310	491537	950.1	569.4	941
2.751	0.319	L	491583	491901	377.4	546.8	920
2.751	0.32	R	491583	491902	395.4	572.0	924
3.093	0.488	L	491925	492412	353.5	538.3	835
3.093	0.488	R	491925	492412	347.0	572.9	839
3.708	0.035	L	492540	492574	360.4	529.6	794
3.708	0.035	R	492540	492574	348.0	572.7	786
3.79	0.238	L	492622	492859	963.4	497.8	783
3.789	0.239	R	492621	492859	939.2	555.3	773
4.048	0.092	R	492880	492971	1025.6	561.9	797
4.049	0.092	L	492881	492972	1039.3	533.7	798
4.29	0.374	L	493122	493495	1024.3	530.6	806
4.343	0.322	R	493175	493496	1000.5	558.3	814
4.683	2.152	L	493515	495666	965.8	544.1	849
4.684	2.677	R	493516	496192	945.6	563.0	922
6.851	1.025	L	495683	496707	956.7	540.2	995
7.377	0.5	R	496209	496708	921.2	575.7	1041
7.894	0.267	R	496726	496992	907.3	533.0	1004
7.895	0.269	L	496727	496995	928.9	509.9	968
8.186	0.592	L	497018	497609	947.4	555.4	950
8.794	1.671	L	497626	499296	958.2	529.4	927
8.186	2.28	R	497018	499297	925.0	569.8	1001
10.49	0.689	R	499322	500010	928.3	562.0	1025
10.49	0.69	L	499322	500011	951.5	515.6	944
11.212	0.147	L	500044	500190	1334.5	551.6	872
11.211	0.149	R	500043	500191	1303.9	565.5	930
11.376	0.53	L	500208	500737	1303.2	539.5	792
11.385	0.521	R	500217	500737	1269.6	571.8	856
12.048	0.2	R	500880	501079	1038.4	545.4	759
12.048	0.201	L	500880	501080	1070.2	512.4	697
12.409	0.269	L	501241	501509	1011.1	523.5	753
12.394	0.284	R	501226	501509	981.8	555.0	780
12.7	0.341	L	501532	501872	910.8	538.3	730
12.7	0.341	R	501532	501872	880.3	581.2	789
13.061	0.748	R	501893	502640	948.5	573.0	763
13.06	0.752	L	501892	502643	977.0	540.6	719
13.827	0.73	L	502659	503388	959.4	517.3	865
13.831	0.727	R	502663	503389	947.3	546.4	934
14.573	0.885	L	503405	504289	956.3	520.5	957
14.573	0.886	R	503405	504290	955.5	577.2	1032
15.541	0.686	L	504373	505058	190.8	546.7	1012
15.531	0.696	R	504363	505058	181.6	549.7	1056
16.372	0.056	R	505204	505259	756.3	576.5	935
16.372	0.057	L	505204	505260	788.9	519.1	890
16.455	0.926	L	505287	506212	991.3	523.0	898
16.455	0.928	R	505287	506214	962.6	574.5	953
17.398	0.184	R	506230	506413	932.9	579.9	976
17.398	0.192	L	506230	506421	954.7	532.4	900
17.845	0.046	R	506677	506722	943.6	562.6	882
