onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.151	6.0	2175691	2181724	ShowFixation	ANTI	1	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
6.184	0.2	2181724	2181964	BlankScreen	ANTI	1	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
6.424	1.0	2181964	2183005	ELCue	ANTI	1	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
7.883	6.0	2183423	2190049	ShowFixation	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
14.509	0.2	2190049	2190288	BlankScreen	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
14.748	1.0	2190288	2191326	ELCue	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
16.19	6.0	2191730	2198341	ShowFixation	VGS	3	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
22.801	0.2	2198341	2198580	BlankScreen	VGS	3	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
23.04	1.0	2198580	2199618	ELCue	VGS	3	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
24.481	2.0	2200021	2202632	ShowFixation	ANTI	4	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
27.092	0.2	2202632	2202851	BlankScreen	ANTI	4	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
27.311	1.0	2202851	2203872	ELCue	ANTI	4	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
28.734	2.0	2204274	2206903	ShowFixation	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
31.363	0.2	2206903	2207138	BlankScreen	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
31.598	1.0	2207138	2208179	ELCue	VGS	5	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
33.057	2.0	2208597	2211225	ShowFixation	VGS	6	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
35.685	0.2	2211225	2211460	BlankScreen	VGS	6	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
35.92	1.0	2211460	2212500	ELCue	VGS	6	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
37.383	6.0	2212923	2219546	ShowFixation	VGS	7	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
44.006	0.2	2219546	2219785	BlankScreen	VGS	7	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
44.245	1.0	2219785	2220825	ELCue	VGS	7	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
45.703	2.0	2221243	2223854	ShowFixation	VGS	8	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
48.314	0.2	2223854	2224073	BlankScreen	VGS	8	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
48.533	1.0	2224073	2225096	ELCue	VGS	8	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
49.976	6.0	2225516	2232142	ShowFixation	VGS	9	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
56.602	0.2	2232142	2232381	BlankScreen	VGS	9	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
56.841	1.0	2232381	2233420	ELCue	VGS	9	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
58.297	2.0	2233837	2236449	ShowFixation	ANTI	10	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
60.91	0.2	2236450	2236667	BlankScreen	ANTI	10	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
61.128	1.0	2236668	2237689	ELCue	ANTI	10	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
62.553	6.0	2238093	2244721	ShowFixation	ANTI	11	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
69.181	0.2	2244721	2244960	BlankScreen	ANTI	11	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
69.42	1.0	2244960	2245997	ELCue	ANTI	11	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
70.859	6.0	2246399	2253011	ShowFixation	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
77.472	0.2	2253012	2253250	BlankScreen	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
77.711	1.0	2253251	2254291	ELCue	VGS	12	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
79.168	6.0	2254708	2261337	ShowFixation	ANTI	13	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
85.797	0.2	2261337	2261576	BlankScreen	ANTI	13	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
86.036	1.0	2261576	2262617	ELCue	ANTI	13	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
87.478	2.0	2263018	2265662	ShowFixation	VGS	14	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
90.122	0.2	2265662	2265897	BlankScreen	VGS	14	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
90.357	1.0	2265897	2266934	ELCue	VGS	14	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
91.802	2.0	2267342	2269949	ShowFixation	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
94.409	0.2	2269949	2270168	BlankScreen	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
94.628	1.0	2270168	2271191	ELCue	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
96.07	2.0	2271610	2274237	ShowFixation	ANTI	16	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
98.697	0.2	2274237	2274472	BlankScreen	ANTI	16	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
98.932	1.0	2274472	2275513	ELCue	ANTI	16	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
127.508	6.0	2303048	2309084	ShowFixation	ANTI	17	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
133.544	0.2	2309084	2309323	BlankScreen	ANTI	17	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
133.783	1.0	2309323	2310323	ELCue	ANTI	17	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
135.208	6.0	2310748	2316775	ShowFixation	VGS	18	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
141.235	0.2	2316775	2317014	BlankScreen	VGS	18	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
141.474	1.0	2317014	2318014	ELCue	VGS	18	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
142.893	2.0	2318433	2320466	ShowFixation	VGS	19	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
144.926	0.2	2320466	2320701	BlankScreen	VGS	19	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
145.161	1.0	2320701	2321701	ELCue	VGS	19	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
