onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.151	2.0	557875	559901	ShowFixation	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
2.177	0.2	559901	560136	BlankScreen	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
2.412	1.0	560136	561176	ELCue	VGS	1	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
3.872	6.0	561596	568222	ShowFixation	VGS	2	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
10.498	0.2	568222	568461	BlankScreen	VGS	2	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
10.737	1.0	568461	569501	ELCue	VGS	2	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
12.174	2.0	569898	572530	ShowFixation	ANTI	3	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
14.806	0.2	572530	572749	BlankScreen	ANTI	3	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
15.025	1.0	572749	573772	ELCue	ANTI	3	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
16.465	6.0	574189	580817	ShowFixation	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
23.093	0.2	580817	581057	BlankScreen	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
23.333	1.0	581057	582097	ELCue	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
24.79	6.0	582514	589142	ShowFixation	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.418	0.2	589142	589382	BlankScreen	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
31.658	1.0	589382	590422	ELCue	ANTI	5	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
33.112	6.0	590836	597451	ShowFixation	VGS	6	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
39.727	0.2	597451	597690	BlankScreen	VGS	6	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
39.966	1.0	597690	598730	ELCue	VGS	6	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
41.424	2.0	599148	601775	ShowFixation	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
44.051	0.2	601775	602011	BlankScreen	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
44.287	1.0	602011	603051	ELCue	ANTI	7	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
45.73	6.0	603454	610096	ShowFixation	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
52.372	0.2	610096	610336	BlankScreen	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
52.612	1.0	610336	611376	ELCue	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
54.074	6.0	611798	618405	ShowFixation	VGS	9	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
60.681	0.2	618405	618644	BlankScreen	VGS	9	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
60.92	1.0	618644	619684	ELCue	VGS	9	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
62.377	2.0	620101	622713	ShowFixation	VGS	10	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
64.989	0.2	622713	622931	BlankScreen	VGS	10	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
65.207	1.0	622931	623955	ELCue	VGS	10	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
66.651	6.0	624375	631000	ShowFixation	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
73.276	0.2	631000	631240	BlankScreen	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
73.516	1.0	631240	632280	ELCue	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
74.974	6.0	632698	639325	ShowFixation	ANTI	12	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
81.601	0.2	639325	639565	BlankScreen	ANTI	12	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
81.841	1.0	639565	640605	ELCue	ANTI	12	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
83.301	2.0	641025	643650	ShowFixation	VGS	13	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
85.926	0.2	643650	643885	BlankScreen	VGS	13	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
86.161	1.0	643885	644926	ELCue	VGS	13	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
87.62	2.0	645344	647971	ShowFixation	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
90.247	0.2	647971	648206	BlankScreen	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
90.482	1.0	648206	649247	ELCue	ANTI	14	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
91.938	2.0	649662	652292	ShowFixation	ANTI	15	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
94.568	0.2	652292	652527	BlankScreen	ANTI	15	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
94.803	1.0	652527	653568	ELCue	ANTI	15	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
96.262	2.0	653986	656613	ShowFixation	VGS	16	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
98.889	0.2	656613	656848	BlankScreen	VGS	16	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
99.124	1.0	656848	657889	ELCue	VGS	16	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
139.61	2.0	697334	699373	ShowFixation	VGS	17	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
141.649	0.2	699373	699608	BlankScreen	VGS	17	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
141.884	1.0	699608	700608	ELCue	VGS	17	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
143.365	6.0	701089	707127	ShowFixation	VGS	18	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
149.403	0.2	707127	707366	BlankScreen	VGS	18	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
149.642	1.0	707366	708366	ELCue	VGS	18	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
151.06	2.0	708784	710818	ShowFixation	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
153.094	0.2	710818	711053	BlankScreen	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
153.329	1.0	711053	712053	ELCue	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
154.749	6.0	712473	718504	ShowFixation	VGS	20	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
160.78	0.2	718504	718744	BlankScreen	VGS	20	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
161.02	1.0	718744	719744	ELCue	VGS	20	2	False	lime	180	[405 885 405 675]	[1035 1515  405  675]
162.436	6.0	720160	726195	ShowFixation	VGS	21	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
168.471	0.2	726195	726435	BlankScreen	VGS	21	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
168.711	1.0	726435	727435	ELCue	VGS	21	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
170.131	2.0	727855	729886	ShowFixation	ANTI	22	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
172.162	0.2	729886	730122	BlankScreen	ANTI	22	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
172.398	1.0	730122	731122	ELCue	ANTI	22	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
173.802	2.0	731526	733557	ShowFixation	VGS	23	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
175.833	0.2	733557	733792	BlankScreen	VGS	23	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
176.068	1.0	733792	734792	ELCue	VGS	23	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
177.489	6.0	735213	741244	ShowFixation	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
183.52	0.2	741244	741483	BlankScreen	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
