participant_id	condition	accuracy	reaction_time
sub-24118	incongruent	1	0.587
sub-24118	incongruent	1	0.544
sub-24118	congruent	1	0.496
sub-24118	congruent	1	0.468
sub-24118	congruent	1	0.938
sub-24118	incongruent	1	0.453
sub-24118	congruent	1	0.450
sub-24118	incongruent	1	0.499
sub-24118	incongruent	1	0.482
sub-24118	incongruent	1	0.492
sub-24118	congruent	1	0.348
sub-24118	incongruent	1	0.453
sub-24118	incongruent	0	0.302
sub-24118	congruent	1	0.412
sub-24118	incongruent	1	0.621
sub-24118	incongruent	1	0.576
sub-24118	congruent	1	0.427
sub-24118	incongruent	1	0.420
sub-24118	incongruent	1	0.586
sub-24118	congruent	1	0.410
sub-24118	incongruent	1	0.336
sub-24118	congruent	1	0.327
sub-24118	congruent	1	0.414
sub-24118	incongruent	1	0.519
sub-24118	congruent	1	0.439
sub-24118	congruent	1	0.349
sub-24118	congruent	1	0.464
sub-24118	incongruent	0	0.340
sub-24118	incongruent	1	0.409
sub-24118	congruent	1	0.375
sub-24118	congruent	1	0.355
sub-24118	congruent	1	0.391
sub-24118	congruent	1	0.467
sub-24118	incongruent	1	0.503
sub-24118	congruent	1	0.430
sub-24118	congruent	1	0.349
sub-24118	congruent	1	0.442
sub-24118	congruent	1	0.513
sub-24118	incongruent	0	0.296
sub-24118	incongruent	1	0.505
sub-24118	congruent	1	0.492
sub-24118	incongruent	1	0.741
sub-24118	incongruent	1	0.455
sub-24118	congruent	1	0.352
sub-24118	congruent	1	0.475
sub-24118	incongruent	1	0.492
sub-24118	congruent	1	0.436
sub-24118	incongruent	1	0.443
sub-24118	congruent	1	0.340
sub-24118	congruent	1	0.380
sub-24118	congruent	1	0.372
sub-24118	incongruent	0	0.398
sub-24118	incongruent	1	0.624
sub-24118	incongruent	1	0.494
sub-24118	congruent	1	0.422
sub-24118	incongruent	1	0.526
sub-24118	incongruent	1	0.825
sub-24118	congruent	1	0.654
sub-24118	incongruent	1	0.554
sub-24118	incongruent	1	0.448
sub-24118	congruent	1	0.505
sub-24118	congruent	1	0.378
sub-24118	congruent	1	0.306
sub-24118	congruent	1	0.346
sub-24118	incongruent	1	0.424
sub-24118	incongruent	0	0.340
sub-24118	incongruent	1	0.522
sub-24118	incongruent	0	0.392
sub-24118	incongruent	1	0.563
sub-24118	congruent	1	0.400
sub-24118	incongruent	0	0.658
sub-24118	congruent	1	0.446
sub-24118	incongruent	1	0.579
sub-24118	incongruent	1	0.462
sub-24118	incongruent	1	0.522
sub-24118	congruent	1	0.459
sub-24118	incongruent	1	0.740
sub-24118	congruent	1	0.508
sub-24118	congruent	1	0.423
sub-24118	incongruent	1	0.508
sub-24118	incongruent	1	0.646
