participant_id	condition	accuracy	reaction_time
sub-24182	congruent	0	0.698
sub-24182	incongruent	1	0.885
sub-24182	congruent	1	0.447
sub-24182	congruent	1	0.541
sub-24182	congruent	1	0.489
sub-24182	congruent	1	0.424
sub-24182	congruent	1	0.472
sub-24182	incongruent	1	0.684
sub-24182	incongruent	1	0.619
sub-24182	congruent	1	0.635
sub-24182	congruent	1	0.586
sub-24182	congruent	1	0.348
sub-24182	incongruent	1	0.122
sub-24182	congruent	1	0.506
sub-24182	incongruent	1	0.495
sub-24182	incongruent	1	0.503
sub-24182	incongruent	1	0.816
sub-24182	incongruent	0	0.241
sub-24182	congruent	1	0.531
sub-24182	congruent	1	0.536
sub-24182	incongruent	1	0.572
sub-24182	congruent	1	0.493
sub-24182	incongruent	1	0.950
sub-24182	incongruent	1	0.642
sub-24182	incongruent	1	0.728
sub-24182	congruent	1	0.561
sub-24182	congruent	1	0.526
sub-24182	incongruent	1	1.085
sub-24182	congruent	1	0.493
sub-24182	congruent	1	0.505
sub-24182	incongruent	1	0.508
sub-24182	incongruent	1	0.469
sub-24182	incongruent	1	0.554
sub-24182	incongruent	1	0.654
sub-24182	congruent	1	0.556
sub-24182	incongruent	1	0.519
sub-24182	incongruent	1	0.582
sub-24182	incongruent	1	0.523
sub-24182	incongruent	0	0.548
sub-24182	incongruent	1	0.859
sub-24182	congruent	1	0.550
sub-24182	congruent	1	0.606
sub-24182	incongruent	1	0.574
sub-24182	incongruent	1	0.595
sub-24182	congruent	1	0.642
sub-24182	congruent	1	0.494
sub-24182	congruent	1	0.497
sub-24182	congruent	1	0.410
sub-24182	incongruent	1	0.621
sub-24182	congruent	1	0.557
sub-24182	incongruent	1	0.928
sub-24182	incongruent	1	0.562
sub-24182	congruent	1	0.482
sub-24182	incongruent	1	0.796
sub-24182	congruent	1	0.559
sub-24182	congruent	1	0.520
sub-24182	congruent	1	0.481
sub-24182	incongruent	1	0.616
sub-24182	incongruent	1	0.526
sub-24182	congruent	1	0.372
sub-24182	incongruent	1	0.767
sub-24182	congruent	1	0.399
sub-24182	congruent	1	0.395
sub-24182	incongruent	1	0.532
sub-24182	congruent	1	0.402
sub-24182	congruent	1	0.393
sub-24182	incongruent	0	0.367
sub-24182	congruent	1	0.397
sub-24182	incongruent	0	0.335
sub-24182	incongruent	1	0.416
sub-24182	congruent	1	0.333
sub-24182	incongruent	1	0.250
sub-24182	incongruent	1	0.321
sub-24182	incongruent	0	0.283
sub-24182	incongruent	0	0.528
sub-24182	incongruent	0	0.429
sub-24182	incongruent	1	0.373
sub-24182	congruent	0	0.501
sub-24182	congruent	1	0.316
sub-24182	congruent	1	0.311
sub-24182	congruent	1	0.371
sub-24182	incongruent	0	0.250
sub-24182	congruent	1	0.367
sub-24182	congruent	0	0.266
sub-24182	incongruent	1	0.511
sub-24182	congruent	1	0.420
sub-24182	incongruent	1	0.439
sub-24182	incongruent	0	0.264
sub-24182	congruent	0	0.468
sub-24182	incongruent	1	0.371
sub-24182	incongruent	1	0.399
sub-24182	incongruent	0	0.360
sub-24182	incongruent	0	0.442
sub-24182	incongruent	1	0.329
sub-24182	congruent	1	0.460
sub-24182	incongruent	0	0.327
sub-24182	incongruent	0	0.384
sub-24182	congruent	1	0.500
sub-24182	congruent	1	0.442
sub-24182	congruent	1	0.403
sub-24182	congruent	1	0.400
sub-24182	congruent	1	0.347
sub-24182	incongruent	1	0.461
sub-24182	congruent	1	0.446
sub-24182	congruent	1	0.410
sub-24182	incongruent	1	0.555
sub-24182	congruent	1	0.308
sub-24182	congruent	1	0.486
sub-24182	incongruent	1	0.142
sub-24182	incongruent	1	0.254
sub-24182	congruent	1	0.488
sub-24182	congruent	1	0.379
sub-24182	congruent	1	0.411
sub-24182	congruent	1	0.320
sub-24182	incongruent	0	1.022
sub-24182	congruent	1	0.635
sub-24182	incongruent	0	0.561
sub-24182	congruent	1	0.677
sub-24182	incongruent	0	0.350
sub-24182	incongruent	1	0.583
sub-24182	congruent	1	0.326
sub-24182	incongruent	1	0.252
sub-24182	congruent	1	0.259
sub-24182	incongruent	1	0.026
sub-24182	congruent	1	0.232
sub-24182	incongruent	0	0.044
sub-24182	incongruent	1	0.603
sub-24182	incongruent	0	0.339
sub-24182	congruent	1	0.518
sub-24182	congruent	1	0.493
sub-24182	congruent	1	0.488
sub-24182	incongruent	1	0.570
sub-24182	incongruent	1	0.547
sub-24182	congruent	0	0.530
sub-24182	incongruent	0	0.541
sub-24182	incongruent	0	0.367
sub-24182	incongruent	1	0.408
sub-24182	incongruent	0	0.595
sub-24182	congruent	0	0.701
sub-24182	incongruent	0	1.829
sub-24182	incongruent	0	1.099
sub-24182	congruent	1	0.716
sub-24182	congruent	1	0.537
sub-24182	congruent	1	0.558
sub-24182	incongruent	1	0.533
sub-24182	incongruent	1	0.645
sub-24182	incongruent	1	0.683
sub-24182	incongruent	1	0.386
sub-24182	congruent	1	0.430
sub-24182	congruent	1	0.318
sub-24182	incongruent	1	0.407
sub-24182	incongruent	1	0.302
sub-24182	congruent	0	0.362
sub-24182	congruent	0	0.639
sub-24182	congruent	1	0.682
sub-24182	congruent	1	0.346
sub-24182	incongruent	0	1.387
sub-24182	congruent	1	0.535
sub-24182	congruent	1	0.653
sub-24182	congruent	1	0.653
sub-24182	incongruent	1	0.671
sub-24182	congruent	1	0.576
sub-24182	incongruent	1	0.530
sub-24182	incongruent	1	0.851
sub-24182	incongruent	1	0.674
sub-24182	incongruent	1	0.584
sub-24182	congruent	1	0.595
sub-24182	congruent	1	0.590
sub-24182	congruent	0	0.304
sub-24182	incongruent	1	0.613
sub-24182	incongruent	1	0.596
sub-24182	incongruent	0	1.553
sub-24182	incongruent	1	0.697
sub-24182	congruent	1	0.565
sub-24182	congruent	1	0.713
sub-24182	congruent	1	0.813
sub-24182	congruent	1	0.716
sub-24182	congruent	1	0.640
sub-24182	congruent	1	0.571
sub-24182	incongruent	1	0.739
sub-24182	congruent	1	1.220
sub-24182	incongruent	1	0.354
sub-24182	incongruent	1	0.467
sub-24182	incongruent	1	0.521
sub-24182	congruent	1	0.404
sub-24182	incongruent	1	0.509
sub-24182	congruent	1	0.453
sub-24182	incongruent	1	0.598
sub-24182	congruent	1	0.456
sub-24182	congruent	1	0.477
sub-24182	incongruent	1	0.823
sub-24182	incongruent	1	0.841
sub-24182	incongruent	0	0.402
sub-24182	incongruent	1	0.440
sub-24182	congruent	0	0.499
sub-24182	incongruent	1	0.435
sub-24182	incongruent	0	0.478
sub-24182	congruent	1	0.485
sub-24182	incongruent	1	0.489
sub-24182	congruent	1	0.640
sub-24182	incongruent	1	0.500
sub-24182	incongruent	1	0.385
sub-24182	congruent	1	0.627
sub-24182	incongruent	0	0.678
sub-24182	congruent	1	0.607
sub-24182	congruent	0	0.657
sub-24182	incongruent	1	0.720
sub-24182	congruent	1	0.781
sub-24182	incongruent	1	0.514
sub-24182	congruent	1	0.591
sub-24182	incongruent	1	1.196
sub-24182	congruent	1	0.575
sub-24182	incongruent	1	0.464
sub-24182	incongruent	1	0.484
sub-24182	congruent	0	0.510
sub-24182	incongruent	1	0.593
sub-24182	congruent	1	0.613
sub-24182	incongruent	1	0.646
sub-24182	incongruent	1	0.440
sub-24182	congruent	1	0.414
sub-24182	congruent	1	0.581
sub-24182	incongruent	1	0.474
sub-24182	congruent	1	0.572
sub-24182	congruent	1	0.523
sub-24182	congruent	1	0.431
sub-24182	congruent	1	0.571
sub-24182	congruent	1	0.509
sub-24182	congruent	1	0.456
sub-24182	incongruent	1	0.574
sub-24182	incongruent	1	1.164
sub-24182	incongruent	1	0.502
sub-24182	incongruent	0	0.424
sub-24182	congruent	1	0.529
sub-24182	congruent	1	0.418
sub-24182	congruent	1	0.398
sub-24182	congruent	1	0.511
sub-24182	congruent	1	0.564
sub-24182	congruent	1	0.540
sub-24182	incongruent	1	0.584
sub-24182	incongruent	1	0.365
