onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.231	0.026	L	1134905	1134930	943.5	383.2	804.5	330.0	3.68	263
0.232	0.027	R	1134906	1134932	964.5	428.1	829.4	393.3	3.45	210
0.385	0.027	L	1135059	1135085	812.7	339.5	1004.8	455.3	5.55	352
0.385	0.027	R	1135059	1135085	828.8	377.7	1031.9	521.6	6.16	413
0.534	0.018	L	1135208	1135225	1016.7	474.3	962.3	465.0	1.36	131
0.534	0.019	R	1135208	1135226	1029.9	504.1	979.3	524.5	1.35	122
2.671	0.016	L	1137345	1137360	981.7	502.9	990.6	468.1	0.91	92
2.669	0.018	R	1137343	1137360	1009.1	528.8	1023.7	482.8	1.22	118
2.912	0.018	R	1137586	1137603	1027.0	483.5	1059.6	440.9	1.35	128
2.912	0.02	L	1137586	1137605	994.1	474.6	1021.0	413.3	1.69	136
3.227	0.031	R	1137901	1137931	1045.5	444.5	1318.8	512.3	6.93	382
3.228	0.032	L	1137902	1137933	1033.5	428.4	1299.9	484.3	6.69	328
3.913	0.025	R	1138587	1138611	1035.0	512.7	909.7	510.3	3.13	226
3.914	0.024	L	1138588	1138611	1020.7	500.3	885.4	499.0	3.38	254
4.444	0.028	R	1139118	1139145	916.4	510.3	1095.9	494.3	4.49	264
4.445	0.028	L	1139119	1139146	888.3	494.5	1058.4	470.8	4.27	236
4.638	0.023	L	1139312	1139334	1074.8	476.9	959.0	482.9	2.88	224
4.638	0.024	R	1139312	1139335	1100.1	517.4	991.1	520.1	2.71	197
10.96	0.019	L	1145634	1145652	953.5	489.8	944.2	439.2	1.29	110
10.959	0.021	R	1145633	1145653	984.5	542.2	981.8	461.5	2.02	168
11.121	0.032	L	1145795	1145826	945.6	445.0	633.6	470.6	7.75	402
11.122	0.032	R	1145796	1145827	982.7	462.6	697.1	501.1	7.13	361
12.773	0.027	R	1147447	1147473	873.8	536.2	1052.8	516.5	4.45	279
12.774	0.027	L	1147448	1147474	858.7	494.2	1021.6	474.1	4.06	246
12.99	0.017	R	1147664	1147680	1045.6	523.4	987.3	523.9	1.44	145
12.988	0.02	L	1147662	1147681	1031.5	469.9	963.4	467.0	1.68	153
19.296	0.017	R	1153970	1153986	987.7	511.7	1004.4	474.9	1.01	98
19.293	0.022	L	1153967	1153988	947.8	485.2	955.6	419.6	1.65	131
19.514	0.038	R	1154188	1154225	1004.6	465.5	1401.7	480.9	9.67	396
19.515	0.038	L	1154189	1154226	960.7	426.3	1322.7	445.6	8.82	343
19.577	0.017	R	1154251	1154267	1406.7	466.7	1376.2	520.6	1.51	129
19.773	0.014	R	1154447	1154460	1356.1	523.8	1302.8	543.4	1.36	130
19.771	0.018	L	1154445	1154462	1333.0	477.8	1280.6	470.7	1.27	126
20.348	0.032	L	1155022	1155053	1275.6	486.3	993.2	473.9	6.90	350
20.349	0.032	R	1155023	1155054	1292.5	541.4	1031.3	509.9	6.43	314
20.96	0.028	L	1155634	1155661	999.0	484.6	851.2	470.3	3.68	207
20.962	0.03	R	1155636	1155665	1021.5	519.4	876.3	471.1	3.80	187
21.258	0.022	L	1155932	1155953	851.6	442.8	948.4	448.7	2.41	197
21.259	0.021	R	1155933	1155953	881.6	491.3	984.7	499.7	2.57	218
22.95	0.111	R	1157624	1157734	999.2	527.4	1031.3	513.8	0.87	1127
22.947	0.134	L	1157621	1157754	983.8	478.7	1000.9	520.4	1.14	1613
27.506	0.023	L	1162180	1162202	973.5	479.3	1061.5	436.5	2.43	193
27.505	0.025	R	1162179	1162203	994.8	521.8	1094.5	469.8	2.80	218
27.708	0.041	R	1162382	1162422	1086.3	488.7	1586.3	518.7	11.91	455
27.709	0.041	L	1162383	1162423	1065.7	449.9	1545.6	488.8	11.45	434
28.009	0.015	L	1162683	1162697	1558.7	496.7	1594.7	478.5	0.93	96
28.01	0.015	R	1162684	1162698	1575.9	541.2	1611.8	523.5	0.92	101
28.954	0.112	R	1163628	1163739	1021.1	512.0	959.4	470.2	1.86	1202
28.946	0.132	L	1163620	1163751	1020.1	467.9	931.6	488.1	2.26	1780
