onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.65	0.144	L	343390	343532	537.4	751.2	1680
1.56	0.022	R	344300	344320	1659.4	474.6	19
0.84	1.626	L	343580	345204	926.8	521.2	1362
2.606	0.126	L	345346	345470	900.8	511.2	1477
2.748	0.58	L	345488	346066	933.9	510.7	1432
3.452	0.136	L	346192	346326	890.8	487.8	1361
3.604	0.79	L	346344	347132	924.8	489.9	1483
4.54	0.926	L	347280	348204	927.4	493.3	1440
5.644	0.476	L	348384	348858	918.0	494.3	1444
6.572	0.022	R	349312	349332	1648.6	548.4	105
6.136	0.526	L	348876	349400	960.1	488.0	1326
6.686	0.254	L	349426	349678	887.9	458.3	1426
6.964	0.236	L	349704	349938	843.4	399.3	1463
7.222	0.228	L	349962	350188	777.5	372.4	1358
7.484	0.104	L	350224	350326	493.5	415.9	1398
7.734	0.06	L	350474	350532	722.9	417.5	1453
7.822	0.838	L	350562	351398	845.9	499.1	1532
8.682	0.638	L	351422	352058	910.4	493.2	1553
9.446	0.896	L	352186	353080	918.0	497.9	1437
10.362	0.57	L	353102	353670	899.6	489.2	1536
10.966	0.284	L	353706	353988	1156.2	480.3	1513
11.284	0.176	L	354024	354198	1076.5	435.1	1655
12.552	0.28	L	355292	355570	959.3	472.4	1483
12.856	0.134	L	355596	355728	895.7	511.8	1449
13.008	0.734	L	355748	356480	935.7	508.5	1349
13.776	0.128	L	356516	356642	757.8	649.3	1444
13.934	0.42	L	356674	357092	928.9	494.2	1504
14.392	0.166	L	357132	357296	800.3	795.7	1580
14.604	0.684	L	357344	358026	911.3	466.4	1565
15.312	0.228	L	358052	358278	855.9	433.0	1630
15.564	0.264	L	358304	358566	793.4	392.2	1610
15.85	0.212	L	358590	358800	742.9	370.3	1424
16.086	0.078	L	358826	358902	685.6	324.7	1348
16.312	0.106	L	359052	359156	824.0	460.0	1327
16.558	0.296	L	359298	359592	911.6	542.7	1263
16.904	0.428	L	359644	360070	957.2	1037.1	1228
17.356	0.178	L	360096	360272	918.0	1098.6	1311
17.596	0.13	L	360336	360464	868.3	408.5	1416
17.75	0.42	L	360490	360908	920.6	497.0	1394
18.248	0.266	L	360988	361252	218.3	1282.0	1475
18.596	0.254	L	361336	361588	947.3	505.7	1439
18.92	0.164	L	361660	361822	364.8	1166.2	1350
19.112	0.574	L	361852	362424	197.6	1274.4	1458
19.764	0.132	L	362504	362634	674.1	413.8	1581
19.92	0.308	L	362660	362966	618.1	473.6	1453
20.246	0.238	L	362986	363222	611.9	448.4	1307
20.632	0.37	L	363372	363740	832.9	487.3	1272
21.132	0.442	L	363872	364312	858.5	499.6	1278
21.594	0.206	L	364334	364538	919.8	515.4	1146
24.958	0.13	L	367698	367826	879.1	502.4	1313
25.262	0.352	L	368002	368352	906.7	577.5	1284
25.684	0.234	L	368424	368656	322.1	1224.1	1233
25.944	0.218	L	368684	368900	209.1	1280.0	1241
26.24	0.306	L	368980	369284	965.7	549.0	1324
26.68	0.198	L	369420	369616	974.0	667.8	1185
26.952	0.14	L	369692	369830	245.6	1243.0	1338
33.276	0.104	L	376016	376118	870.7	491.1	5501
33.648	0.232	L	376388	376618	788.2	489.9	5481
33.962	0.124	L	376702	376824	1313.5	535.6	5152
34.15	0.058	L	376890	376946	1324.5	533.6	5114
34.382	0.178	L	377122	377298	947.7	478.0	5157
34.702	0.39	L	377442	377830	902.1	423.5	5364
35.116	0.412	L	377856	378266	931.5	503.9	5669
35.548	0.168	L	378288	378454	892.1	488.9	5650
35.732	0.42	L	378472	378890	915.7	491.1	5514
36.288	0.18	L	379028	379206	908.6	461.8	5567
36.49	0.264	L	379230	379492	947.6	507.7	5598
36.782	0.374	L	379522	379894	1059.9	517.6	5434
37.182	0.32	L	379922	380240	953.6	521.3	5447
37.52	0.402	L	380260	380660	920.3	514.0	5535
37.946	0.198	L	380686	380882	985.4	487.4	5339
38.168	0.202	L	380908	381108	909.7	490.7	5477
38.406	0.158	L	381146	381302	908.2	728.0	5664
38.596	0.202	L	381336	381536	914.9	519.8	5554
38.94	0.246	L	381680	381924	957.7	488.3	5247
39.242	0.23	L	381982	382210	1190.0	1116.3	5204
39.502	0.758	L	382242	382998	1054.4	1249.5	5357
40.326	0.316	L	383066	383380	936.0	465.3	5883
40.372	0.27	R	383112	383380	966.9	511.0	4847
40.666	0.226	L	383406	383630	899.3	392.0	5457
40.666	0.228	R	383406	383632	903.7	425.0	4418
40.916	0.14	R	383656	383794	876.9	355.3	4073
40.916	0.236	L	383656	383890	869.5	309.2	5034
41.178	0.24	L	383918	384156	830.2	221.3	5030
41.57	0.262	L	384310	384570	805.1	150.0	5410
41.862	0.36	L	384602	384960	876.5	344.3	5740
42.112	0.112	R	384852	384962	928.0	348.8	4520
42.248	0.044	R	384988	385030	987.5	409.4	4465
42.248	0.082	L	384988	385068	903.3	450.0	5801
42.308	0.022	R	385048	385068	1022.0	379.9	4320
42.458	0.862	L	385198	386058	911.9	466.8	5315
42.44	0.88	R	385180	386058	913.2	487.1	4245
43.456	0.28	L	386196	386474	914.1	417.4	5209
43.446	0.292	R	386186	386476	909.6	458.1	4223
43.758	1.1	L	386498	387596	912.4	474.0	5311
43.76	1.1	R	386500	387598	906.0	502.8	4259
44.882	0.232	L	387622	387852	868.0	412.8	5468
44.882	0.234	R	387622	387854	857.0	429.5	4362
45.138	0.236	L	387878	388112	837.0	345.5	5595
45.138	0.24	R	387878	388116	838.0	355.2	4440
