onset	duration	eye	startTime	stopTime
0.002	0.604	L	342742	343344
0.002	1.544	R	342742	344284
2.508	0.028	L	345248	345274
3.36	0.04	L	346100	346138
4.434	0.042	L	347174	347214
5.51	0.062	L	348250	348310
1.592	4.004	R	344332	348334
6.748	0.842	R	349488	350328
9.356	0.024	L	352096	352118
11.48	0.366	L	354220	354584
7.726	4.12	R	350466	354584
11.988	0.498	L	354728	355224
11.988	4.178	R	354728	358904
16.46	0.034	L	359200	359232
16.304	4.182	R	359044	363224
21.046	0.02	L	363786	363804
20.624	1.178	R	363364	364540
25.12	0.088	L	367860	367946
26.584	0.032	L	369324	369354
24.926	2.168	R	367666	369832
33.422	0.174	L	376162	376334
34.604	0.036	L	377344	377378
36.196	0.02	L	378936	378954
38.846	0.028	L	381586	381612
33.268	7.056	R	376008	383062
41.086	0.372	R	383826	384196
41.562	0.52	R	384302	384820
42.37	0.008	L	385110	385116
43.362	0.04	R	386102	386140
43.356	0.05	L	386096	386144
46.33	0.042	R	389070	389110
46.328	0.056	L	389068	389122
48.21	0.028	L	390950	390976
48.214	0.028	R	390954	390980
50.32	0.474	R	393060	393532
51.054	0.018	L	393794	393810
51.862	0.072	L	394602	394672
51.332	0.602	R	394072	394672
52.02	0.16	R	394760	394918
53.716	0.028	R	396456	396482
53.712	0.04	L	396452	396490
54.792	0.016	R	397532	397546
54.782	0.036	L	397522	397556
55.258	0.048	R	397998	398044
55.25	0.062	L	397990	398050
56.354	0.022	R	399094	399114
56.344	0.042	L	399084	399124
57.828	0.062	L	400568	400628
57.832	0.064	R	400572	400634
58.026	0.266	R	400766	401030
58.612	0.004	R	401352	401354
58.816	0.148	R	401556	401702
58.81	0.158	L	401550	401706
60.426	0.028	R	403166	403192
60.39	0.09	L	403130	403218
63.926	0.51	L	406666	407174
64.614	2.136	L	407354	409488
61.802	4.948	R	404542	409488
66.886	0.386	L	409626	410010
67.344	1.944	L	410084	412026
66.886	3.046	R	409626	412670
70.724	0.496	R	413464	413958
71.17	0.062	L	413910	413970
71.732	0.004	R	414472	414474
71.958	0.118	L	414698	414814
71.962	0.33	R	414702	415030
72.952	0.056	L	415692	415746
72.954	0.056	R	415694	415748
75.638	0.082	R	418378	418458
75.636	0.086	L	418376	418460
76.744	0.024	L	419484	419506
76.744	0.042	R	419484	419524
