participant_id	condition	accuracy	reaction_time
sub-23159	congruent	1	0.658
sub-23159	congruent	1	0.456
sub-23159	incongruent	1	0.574
sub-23159	incongruent	1	0.490
sub-23159	congruent	1	0.656
sub-23159	congruent	1	0.500
sub-23159	incongruent	1	0.435
sub-23159	incongruent	1	0.552
sub-23159	incongruent	1	0.647
sub-23159	congruent	1	0.697
sub-23159	congruent	1	0.619
sub-23159	congruent	1	0.499
sub-23159	congruent	1	0.436
sub-23159	incongruent	1	0.588
sub-23159	incongruent	1	0.532
sub-23159	incongruent	1	0.423
sub-23159	incongruent	1	0.515
sub-23159	congruent	1	0.482
sub-23159	incongruent	1	0.557
sub-23159	incongruent	1	0.546
sub-23159	incongruent	1	0.460
sub-23159	incongruent	1	0.478
sub-23159	congruent	1	0.570
sub-23159	incongruent	1	0.454
sub-23159	congruent	1	0.451
sub-23159	incongruent	1	0.504
sub-23159	incongruent	0	0.571
sub-23159	congruent	1	0.400
sub-23159	incongruent	1	0.469
sub-23159	incongruent	1	0.550
sub-23159	congruent	1	0.470
sub-23159	incongruent	1	0.540
sub-23159	congruent	1	0.426
sub-23159	congruent	1	0.476
sub-23159	congruent	1	0.439
sub-23159	incongruent	1	0.539
sub-23159	incongruent	1	0.613
sub-23159	congruent	1	0.554
sub-23159	incongruent	1	0.577
sub-23159	congruent	1	0.491
sub-23159	congruent	1	0.576
sub-23159	congruent	1	0.566
sub-23159	incongruent	1	0.658
sub-23159	incongruent	1	0.553
sub-23159	congruent	1	0.601
sub-23159	congruent	1	0.522
sub-23159	incongruent	1	0.686
sub-23159	congruent	1	0.582
sub-23159	congruent	1	0.576
sub-23159	congruent	1	0.543
sub-23159	congruent	1	0.546
sub-23159	incongruent	1	0.571
sub-23159	incongruent	1	0.548
sub-23159	congruent	1	0.490
sub-23159	congruent	1	0.523
sub-23159	incongruent	1	0.576
sub-23159	incongruent	1	0.537
sub-23159	incongruent	1	0.795
sub-23159	congruent	1	0.609
sub-23159	congruent	1	0.489
sub-23159	congruent	1	0.929
sub-23159	congruent	1	0.634
sub-23159	congruent	1	0.634
sub-23159	incongruent	1	0.667
sub-23159	congruent	1	0.619
sub-23159	incongruent	1	0.537
sub-23159	incongruent	1	1.141
sub-23159	incongruent	1	0.568
sub-23159	congruent	1	0.796
sub-23159	congruent	1	0.866
sub-23159	incongruent	1	0.976
sub-23159	incongruent	1	0.712
sub-23159	incongruent	1	0.642
sub-23159	incongruent	1	0.742
sub-23159	congruent	1	0.699
sub-23159	congruent	1	0.642
sub-23159	congruent	1	0.568
sub-23159	congruent	1	0.503
sub-23159	incongruent	1	0.553
sub-23159	incongruent	1	0.604
sub-23159	congruent	1	0.468
sub-23159	congruent	1	0.612
sub-23159	incongruent	1	0.558
sub-23159	congruent	1	0.640
sub-23159	congruent	1	0.592
sub-23159	incongruent	1	0.648
sub-23159	congruent	1	0.579
sub-23159	incongruent	1	0.531
sub-23159	incongruent	1	1.071
sub-23159	incongruent	1	0.568
sub-23159	incongruent	1	0.557
sub-23159	incongruent	1	0.486
sub-23159	incongruent	1	0.613
sub-23159	congruent	1	0.605
sub-23159	congruent	1	0.447
sub-23159	congruent	1	0.551
sub-23159	congruent	1	0.507
sub-23159	incongruent	1	0.540
sub-23159	incongruent	1	0.628
sub-23159	incongruent	1	0.735
sub-23159	congruent	1	0.558
sub-23159	incongruent	1	0.528
sub-23159	congruent	1	0.611
sub-23159	incongruent	1	0.617
sub-23159	congruent	1	0.571
sub-23159	incongruent	1	0.569
sub-23159	congruent	1	0.521
sub-23159	congruent	1	0.453
