participant_id	condition	accuracy	reaction_time
sub-24433	congruent	1	0.414
sub-24433	congruent	1	0.384
sub-24433	congruent	1	0.356
sub-24433	congruent	1	0.398
sub-24433	incongruent	1	0.562
sub-24433	congruent	1	0.394
sub-24433	congruent	1	0.466
sub-24433	congruent	1	0.388
sub-24433	incongruent	1	0.504
sub-24433	congruent	1	0.378
sub-24433	congruent	1	0.342
sub-24433	incongruent	1	0.497
sub-24433	incongruent	1	0.509
sub-24433	incongruent	1	0.539
sub-24433	congruent	1	0.430
sub-24433	incongruent	1	0.472
sub-24433	congruent	1	0.397
sub-24433	incongruent	1	1.710
sub-24433	incongruent	1	0.539
sub-24433	congruent	1	0.353
sub-24433	incongruent	1	0.460
sub-24433	incongruent	1	0.503
sub-24433	incongruent	1	0.468
sub-24433	incongruent	1	0.541
sub-24433	incongruent	0	0.508
sub-24433	incongruent	1	0.472
sub-24433	congruent	1	0.362
sub-24433	incongruent	0	0.302
sub-24433	congruent	1	0.404
sub-24433	congruent	1	0.425
sub-24433	congruent	1	0.368
sub-24433	incongruent	1	0.471
sub-24433	congruent	1	0.367
sub-24433	congruent	1	0.342
sub-24433	incongruent	1	0.500
sub-24433	congruent	1	0.388
sub-24433	congruent	1	0.420
sub-24433	incongruent	1	0.469
sub-24433	incongruent	1	0.688
sub-24433	incongruent	1	0.476
sub-24433	congruent	1	0.451
sub-24433	incongruent	1	0.516
sub-24433	congruent	1	0.427
sub-24433	congruent	1	0.409
sub-24433	incongruent	1	0.502
sub-24433	incongruent	1	0.495
sub-24433	incongruent	1	0.604
sub-24433	incongruent	1	0.561
sub-24433	incongruent	1	0.592
sub-24433	congruent	1	0.475
sub-24433	congruent	1	0.436
sub-24433	congruent	1	0.464
sub-24433	incongruent	1	0.482
sub-24433	congruent	1	0.397
sub-24433	incongruent	1	0.880
sub-24433	incongruent	1	0.715
sub-24433	congruent	1	0.448
sub-24433	congruent	1	0.399
sub-24433	congruent	1	0.452
sub-24433	incongruent	1	0.443
sub-24433	congruent	1	0.324
sub-24433	congruent	1	0.377
sub-24433	incongruent	0	0.352
sub-24433	congruent	0	0.217
sub-24433	incongruent	1	0.703
sub-24433	incongruent	0	0.251
sub-24433	congruent	1	0.272
sub-24433	incongruent	1	0.589
sub-24433	incongruent	0	0.442
sub-24433	congruent	1	0.300
sub-24433	congruent	1	0.303
sub-24433	incongruent	0	0.186
sub-24433	congruent	1	0.259
sub-24433	congruent	1	0.294
sub-24433	congruent	1	0.263
sub-24433	congruent	1	0.276
sub-24433	incongruent	0	0.260
sub-24433	congruent	1	0.412
sub-24433	incongruent	0	0.129
sub-24433	congruent	1	0.242
sub-24433	congruent	1	0.141
sub-24433	incongruent	0	0.287
sub-24433	congruent	1	0.387
sub-24433	congruent	1	0.469
sub-24433	congruent	1	0.232
sub-24433	incongruent	1	0.611
