onset	duration	eye	startTime	stopTime
1.406	0.048	R	495120	495166
1.386	0.084	L	495100	495182
12.92	1.326	L	506634	507958
12.138	2.646	R	505852	508496
18.47	1.064	R	512184	513246
21.112	0.04	R	514826	514864
21.106	0.052	L	514820	514870
21.808	0.068	L	515522	515588
21.394	0.59	R	515108	515696
24.666	0.096	R	518380	518474
24.902	0.502	R	518616	519116
25.334	0.082	L	519048	519128
40.446	0.052	R	534160	534210
40.45	0.054	L	534164	534216
42.168	0.022	L	535882	535902
42.988	0.08	L	536702	536780
42.984	0.088	R	536698	536784
44.62	0.03	L	538334	538362
44.632	0.018	R	538346	538362
59.716	0.06	L	553430	553488
62.924	0.004	L	556638	556640
71.146	0.056	L	564860	564914
72.23	0.048	R	565944	565990
72.214	0.088	L	565928	566014
75.674	0.076	R	569388	569462
75.658	0.108	L	569372	569478
79.996	0.016	L	573710	573724
80.748	0.05	R	574462	574510
80.734	0.066	L	574448	574512
85.62	0.006	L	579334	579338
93.314	0.062	R	587028	587088
93.282	0.096	L	586996	587090
120.082	0.012	L	613796	613806
127.6	0.088	L	621314	621400
127.618	0.07	R	621332	621400
130.984	0.056	L	624698	624752
130.986	0.058	R	624700	624756
131.748	0.032	L	625462	625492
131.752	0.042	R	625466	625506
146.318	0.09	R	640032	640120
146.312	0.102	L	640026	640126
154.54	0.012	R	648254	648264
154.52	0.042	L	648234	648274
154.894	0.112	L	648608	648718
154.91	0.1	R	648624	648722
161.898	0.068	R	655612	655678
161.882	0.092	L	655596	655686
165.65	0.074	R	659364	659436
165.63	0.098	L	659344	659440
177.596	0.042	L	671310	671350
184.606	0.038	L	678320	678356
184.88	0.066	L	678594	678658
184.888	0.058	R	678602	678658
185.766	0.066	R	679480	679544
185.76	0.078	L	679474	679550
188.12	0.066	L	681834	681898
188.13	0.062	R	681844	681904
188.884	0.06	R	682598	682656
188.882	0.066	L	682596	682660
191.714	0.028	R	685428	685454
191.696	0.07	L	685410	685478
195.516	0.154	R	689230	689382
195.49	0.186	L	689204	689388
199.35	0.018	L	693064	693080
207.01	0.062	R	700724	700784
206.99	0.088	L	700704	700790
212.45	0.006	L	706164	706168
213.81	0.054	L	707524	707576
213.83	0.034	R	707544	707576
214.696	0.086	L	708410	708494
214.71	0.072	R	708424	708494
216.472	0.072	L	710186	710256
216.472	0.092	R	710186	710276
222.398	0.088	L	716112	716198
222.408	0.086	R	716122	716206
223.576	0.084	L	717290	717372
223.578	0.09	R	717292	717380
228.048	0.01	L	721762	721770
230.076	0.082	R	723790	723870
230.07	0.096	L	723784	723878
230.74	0.11	R	724454	724562
230.736	0.122	L	724450	724570
233.894	0.004	R	727608	727610
233.87	0.052	L	727584	727634
237.344	0.036	L	731058	731092
241.386	0.05	R	735100	735148
241.372	0.074	L	735086	735158
242.086	0.058	L	735800	735856
242.088	0.07	R	735802	735870
245.13	0.114	R	738844	738956
245.118	0.13	L	738832	738960
246.426	0.01	L	740140	740148
246.436	0.01	R	740150	740158
253.07	0.084	R	746784	746866
