onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.18	0.034	L	493894	493926	1216.4	411.3	1381.8	578.7	5.51	260
0.178	0.04	R	493892	493930	1362.1	463.6	1544.9	676.4	6.58	250
0.402	0.044	L	494116	494158	1379.2	586.6	938.6	553.3	10.34	432
0.402	0.046	R	494116	494160	1532.6	703.3	1077.8	603.4	10.92	399
1.34	0.182	R	495054	495234	1054.6	587.6	1044.8	509.1	1.92	1582
1.36	0.182	L	495074	495254	918.6	559.7	923.9	575.4	0.40	1865
3.482	0.02	R	497196	497214	1041.1	594.4	1083.7	598.0	1.02	70
3.616	0.016	L	497330	497344	948.3	556.1	919.4	558.7	0.69	61
3.616	0.016	R	497330	497344	1064.5	596.7	1033.9	601.0	0.74	65
6.654	0.04	L	500368	500406	913.3	564.9	636.3	563.7	6.60	265
6.654	0.042	R	500368	500408	1035.9	601.7	756.9	586.8	6.66	252
6.954	0.018	L	500668	500684	634.7	577.0	600.9	579.6	0.81	66
6.956	0.016	R	500670	500684	758.4	596.3	730.5	596.7	0.67	60
8.04	0.026	L	501754	501778	848.6	547.4	978.4	547.3	3.09	181
8.038	0.028	R	501752	501778	932.8	574.2	1066.3	586.2	3.19	189
11.046	0.088	L	504760	504846	932.7	554.9	2023.8	349.8	22.46	340
11.044	0.124	R	504758	504880	1033.5	593.3	2158.8	391.0	23.98	745
11.848	0.05	L	505562	505610	2009.2	369.1	1653.2	404.7	7.18	275
11.848	0.05	R	505562	505610	2104.0	420.4	1734.2	491.9	7.58	253
12.108	0.028	L	505822	505848	1630.5	413.7	1781.6	385.9	3.23	192
12.536	0.058	L	506250	506306	1753.3	385.0	1027.3	449.8	16.11	491
12.91	1.35	L	506624	507972	876.4	436.8	880.3	437.6	0.10	35
12.112	2.688	R	505826	508512	1720.3	506.6	1040.6	594.6	15.38	92
15.83	0.026	L	509544	509568	913.0	534.6	813.5	520.9	2.38	150
15.83	0.026	R	509544	509568	998.0	599.5	904.1	580.8	2.27	143
16.044	0.056	L	509758	509812	825.4	530.5	293.6	412.1	12.65	348
16.044	0.056	R	509758	509812	904.1	577.4	407.4	455.5	11.88	303
16.43	0.05	R	510144	510192	356.0	445.4	931.3	567.9	13.64	469
16.432	0.05	L	510146	510194	291.5	419.1	839.4	548.3	13.06	415
16.78	0.026	R	510494	510518	931.2	568.5	1043.3	587.4	2.67	172
16.782	0.026	L	510496	510520	865.3	550.8	967.6	567.7	2.44	154
17.12	0.024	L	510834	510856	959.1	562.3	891.5	563.5	1.59	110
17.12	0.024	R	510834	510856	1032.0	588.9	966.1	590.4	1.55	105
17.306	0.018	L	511020	511036	903.9	555.8	935.7	563.7	0.77	64
17.306	0.018	R	511020	511036	986.3	584.7	1018.3	592.3	0.77	66
18.33	0.118	L	512044	512160	940.4	555.8	941.6	587.8	0.76	2438
18.292	1.258	R	512006	513262	1017.2	477.9	1035.6	489.6	0.52	302
19.658	0.044	R	513372	513414	1053.3	551.6	1351.9	564.7	6.97	413
19.658	0.046	L	513372	513416	918.7	545.4	1227.1	547.6	7.19	383
19.922	0.018	L	513636	513652	1276.0	550.2	1245.6	543.0	0.72	61
20.814	0.024	L	514528	514550	982.2	524.1	899.3	536.3	1.99	130
20.816	0.024	R	514530	514552	1068.1	615.6	992.1	618.5	1.81	120
21.06	0.162	R	514774	514934	1007.0	596.8	1049.4	541.5	1.66	2290
21.062	0.166	L	514776	514940	901.9	503.3	947.2	462.3	1.45	1501
21.77	0.186	L	515484	515668	944.8	562.4	930.7	591.8	0.78	1458
21.384	0.614	R	515098	515710	1107.0	542.8	1107.1	540.5	0.06	16
23.732	0.032	R	517446	517476	1027.5	604.2	1276.5	627.3	5.89	323
23.734	0.032	L	517448	517478	934.1	564.7	1165.3	567.0	5.45	275
23.962	0.038	R	517676	517712	1258.0	627.1	1643.5	643.2	8.70	400
23.964	0.04	L	517678	517716	1167.1	577.3	1528.3	583.7	8.15	333
24.656	0.106	R	518370	518474	.	.	.	.	0.00	21
24.902	0.564	R	518616	519178	.	.	998.8	551.4	3.4e+006	1955
25.284	0.188	L	518998	519184	1018.7	492.3	910.0	503.3	2.58	1080
32.056	0.034	R	525770	525802	1025.8	588.1	1309.3	603.1	6.64	327
32.056	0.036	L	525770	525804	958.3	555.3	1231.8	553.9	6.40	285
33.472	0.05	L	527186	527234	1276.9	542.5	1537.4	503.5	5.89	159
33.472	0.052	R	527186	527236	1326.5	606.1	1616.6	523.5	6.75	176
33.662	0.052	L	527376	527426	1557.6	509.4	999.0	532.8	12.65	403
33.662	0.052	R	527376	527426	1605.9	569.0	1062.7	579.8	12.29	345
33.97	0.026	L	527684	527708	988.9	540.1	872.6	546.4	2.75	173
33.97	0.026	R	527684	527708	1059.8	578.3	952.4	583.3	2.54	157
34.216	0.022	R	527930	527950	958.1	590.2	1032.0	592.1	1.75	124
34.214	0.026	L	527928	527952	873.8	548.2	952.0	551.1	1.85	120
40.37	0.182	R	534084	534264	1020.6	596.8	1764.1	415.8	17.05	1092
40.384	0.178	L	534098	534274	967.5	509.4	1695.6	339.7	16.67	1396
40.996	0.018	L	534710	534726	1664.2	319.8	1628.7	319.3	0.75	61
40.996	0.018	R	534710	534726	1733.8	439.3	1697.4	433.1	0.78	62
41.34	0.02	R	535054	535072	1694.8	440.5	1652.8	434.0	0.91	68
41.34	0.02	L	535054	535072	1635.0	319.7	1593.5	314.5	0.90	68
41.636	0.058	L	535350	535406	1593.9	317.9	946.3	537.6	15.44	437
41.638	0.056	R	535352	535406	1645.5	436.3	1027.1	639.0	14.69	396
41.952	0.02	L	535666	535684	935.9	549.9	889.7	540.6	1.11	86
41.954	0.018	R	535668	535684	1011.1	634.0	976.6	622.2	0.86	70
42.122	0.134	R	535836	535968	974.8	619.8	981.2	578.5	1.00	792
42.126	0.136	L	535840	535974	893.0	527.7	903.5	524.0	0.26	2813
42.498	0.018	L	536212	536228	910.1	558.3	946.5	554.1	0.87	70
42.496	0.02	R	536210	536228	981.6	613.8	1024.2	609.4	1.01	77
42.954	0.174	L	536668	536840	960.9	529.8	970.2	514.7	0.42	1349
42.952	0.184	R	536666	536848	1014.6	588.3	1043.0	538.8	1.36	1458
44.582	0.138	R	538296	538432	1029.5	578.9	1032.2	554.2	0.59	1177
