onset	duration	eye	startTime	stopTime
12.564	0.118	R	1228126	1228242
12.566	0.118	L	1228128	1228244
27.81	0.06	L	1243372	1243430
27.8	0.072	R	1243362	1243432
50.248	0.13	L	1265810	1265938
50.258	0.122	R	1265820	1265940
58.404	0.144	R	1273966	1274108
58.39	0.17	L	1273952	1274120
68.112	0.118	R	1283674	1283790
68.086	0.15	L	1283648	1283796
92.56	0.056	R	1308122	1308176
96.748	0.108	L	1312310	1312416
96.764	0.124	R	1312326	1312448
132.74	0.108	L	1348302	1348408
132.738	0.11	R	1348300	1348408
148.014	0.112	L	1363576	1363686
148.034	0.1	R	1363596	1363694
157.542	0.46	L	1373104	1373562
157.7	0.302	R	1373262	1373562
158.106	0.122	R	1373668	1373788
158.106	0.142	L	1373668	1373808
166.574	0.05	L	1382136	1382184
166.578	0.05	R	1382140	1382188
167.93	0.114	L	1383492	1383604
167.936	0.136	R	1383498	1383632
169.018	0.346	L	1384580	1384924
169.116	0.248	R	1384678	1384924
169.504	0.514	R	1385066	1385578
169.504	0.536	L	1385066	1385600
172.84	0.212	L	1388402	1388612
172.678	0.374	R	1388240	1388612
173.196	0.478	L	1388758	1389234
173.196	0.49	R	1388758	1389246
178.074	0.126	R	1393636	1393760
178.042	0.164	L	1393604	1393766
179.926	0.084	R	1395488	1395570
179.852	0.59	L	1395414	1396002
180.064	0.378	R	1395626	1396002
180.718	0.03	R	1396280	1396308
180.58	0.344	L	1396142	1396484
187.538	0.596	L	1403100	1403694
187.632	0.502	R	1403194	1403694
191.528	0.308	R	1407090	1407396
192.428	0.012	R	1407990	1408000
198.974	0.57	L	1414536	1415104
199.044	0.5	R	1414606	1415104
199.684	0.528	R	1415246	1415772
199.684	0.552	L	1415246	1415796
206.792	0.108	R	1422354	1422460
206.676	0.274	L	1422238	1422510
214.448	0.252	L	1430010	1430260
215.332	0.524	R	1430894	1431416
218.75	0.578	R	1434312	1434888
220.096	0.058	L	1435658	1435714
220.03	0.15	R	1435592	1435740
226.664	0.178	R	1442226	1442402
233.704	0.306	L	1449266	1449570
233.9	0.11	R	1449462	1449570
234.148	0.204	R	1449710	1449912
234.148	0.5	L	1449710	1450208
237.956	0.052	R	1453518	1453568
238.166	0.33	R	1453728	1454056
256.004	0.282	R	1471566	1471846
256.618	0.002	R	1472180	1472180
264.602	0.462	L	1480164	1480624
266.536	0.146	L	1482098	1482242
266.538	0.18	R	1482100	1482278
267.716	0.108	R	1483278	1483384
275.382	0.414	L	1490944	1491356
277.326	0.076	R	1492888	1492962
277.302	0.132	L	1492864	1492994
282.956	0.604	L	1498518	1499120
282.98	0.58	R	1498542	1499120
283.7	0.508	R	1499262	1499768
283.7	0.52	L	1499262	1499780
284.84	0.208	L	1500402	1500608
284.818	0.234	R	1500380	1500612
285.572	0.164	L	1501134	1501296
285.538	0.216	R	1501100	1501314
286.722	0.03	R	1502284	1502312
287.802	0.018	R	1503364	1503380
288.514	0.174	R	1504076	1504248
288.526	0.166	L	1504088	1504252
290.49	0.444	L	1506052	1506494
290.542	0.392	R	1506104	1506494
291.072	0.436	R	1506634	1507068
291.072	0.462	L	1506634	1507094
293.272	0.078	L	1508834	1508910
293.274	0.088	R	1508836	1508922
294.542	0.08	L	1510104	1510182
294.176	0.446	R	1509738	1510182
294.762	0.494	L	1510324	1510816
294.762	0.496	R	1510324	1510818
297.804	0.504	L	1513366	1513868
297.814	0.494	R	1513376	1513868
298.446	0.616	L	1514008	1514622
298.446	0.674	R	1514008	1514680
304.166	0.072	L	1519728	1519798
304.168	0.076	R	1519730	1519804
305.55	0.41	L	1521112	1521520
305.492	0.508	R	1521054	1521560
352.898	0.122	R	1568460	1568580
352.868	0.168	L	1568430	1568596
357.73	0.42	L	1573292	1573710
357.712	0.438	R	1573274	1573710
358.29	0.572	L	1573852	1574422
358.29	0.592	R	1573852	1574442
361.388	0.45	L	1576950	1577398
361.362	0.476	R	1576924	1577398
361.976	0.328	L	1577538	1577864
361.976	0.34	R	1577538	1577876
369.018	0.51	L	1584580	1585088
368.96	0.568	R	1584522	1585088
369.664	0.214	L	1585226	1585438
369.664	0.364	R	1585226	1585588
376.81	0.41	L	1592372	1592780
376.642	0.578	R	1592204	1592780
377.326	0.792	L	1592888	1593678
377.326	0.798	R	1592888	1593684
380.394	0.032	R	1595956	1595986
380.554	0.028	L	1596116	1596142
380.806	0.068	L	1596368	1596434
380.546	0.328	R	1596108	1596434
381.014	0.474	L	1596576	1597048
381.014	0.482	R	1596576	1597056
384.362	0.198	L	1599924	1600120
384.306	0.254	R	1599868	1600120
384.698	0.278	L	1600260	1600536
384.698	0.288	R	1600260	1600546
391.848	0.404	L	1607410	1607812
391.75	0.502	R	1607312	1607812
392.392	0.534	L	1607954	1608486
392.392	0.578	R	1607954	1608530
403.4	0.23	L	1618962	1619190
403.352	0.278	R	1618914	1619190
403.77	0.56	L	1619332	1619890
403.77	0.598	R	1619332	1619928
406.94	0.052	L	1622502	1622552
406.78	0.538	R	1622342	1622878
415.464	0.166	R	1631026	1631190
416.502	0.122	L	1632064	1632184
416.506	0.136	R	1632068	1632202
422.25	0.092	L	1637812	1637902
422.474	0.224	L	1638036	1638258
422.166	0.532	R	1637728	1638258
422.836	0.428	L	1638398	1638824
422.836	0.454	R	1638398	1638850
426.02	0.052	R	1641582	1641632
426.184	0.1	L	1641746	1641844
426.166	0.22	R	1641728	1641946
426.526	0.454	L	1642088	1642540
426.526	0.494	R	1642088	1642580
430.054	0.018	R	1645616	1645632
430.212	0.558	L	1645774	1646330
430.916	0.01	L	1646478	1646486
430.212	0.73	R	1645774	1646502
437.39	0.374	L	1652952	1653324
437.376	0.388	R	1652938	1653324
437.904	0.638	L	1653466	1654102
437.904	0.646	R	1653466	1654110
439.55	0.192	L	1655112	1655302
439.534	0.218	R	1655096	1655312
