participant_id	condition	accuracy	reaction_time
sub-24139	congruent	1	0.689
sub-24139	incongruent	0	0.840
sub-24139	incongruent	1	0.710
sub-24139	congruent	1	0.737
sub-24139	incongruent	1	0.877
sub-24139	congruent	1	0.653
sub-24139	congruent	1	0.677
sub-24139	incongruent	0	0.964
sub-24139	congruent	1	0.595
sub-24139	congruent	1	0.581
sub-24139	congruent	1	0.580
sub-24139	congruent	1	0.682
sub-24139	congruent	1	0.720
sub-24139	incongruent	1	1.044
sub-24139	congruent	1	0.541
sub-24139	incongruent	0	0.723
sub-24139	incongruent	1	1.070
sub-24139	congruent	1	0.679
sub-24139	incongruent	1	1.058
sub-24139	incongruent	1	1.008
sub-24139	incongruent	1	0.955
sub-24139	incongruent	1	0.979
sub-24139	congruent	1	0.911
sub-24139	incongruent	1	0.935
sub-24139	congruent	1	0.771
sub-24139	congruent	1	0.656
sub-24139	congruent	1	0.549
sub-24139	incongruent	0	0.715
sub-24139	incongruent	0	0.617
sub-24139	congruent	1	1.031
sub-24139	congruent	1	1.095
sub-24139	incongruent	1	0.863
sub-24139	incongruent	1	0.929
sub-24139	incongruent	1	1.102
sub-24139	incongruent	1	0.997
sub-24139	incongruent	1	0.819
sub-24139	incongruent	1	1.025
sub-24139	congruent	1	0.800
sub-24139	incongruent	1	0.943
sub-24139	congruent	1	0.830
sub-24139	congruent	1	0.791
sub-24139	incongruent	1	0.964
sub-24139	congruent	1	0.815
sub-24139	incongruent	0	0.000
sub-24139	incongruent	1	0.770
sub-24139	congruent	1	0.671
sub-24139	incongruent	1	0.847
sub-24139	incongruent	1	0.882
sub-24139	congruent	1	0.896
sub-24139	congruent	1	0.754
sub-24139	incongruent	1	1.160
sub-24139	congruent	1	0.581
sub-24139	congruent	1	0.598
sub-24139	congruent	1	0.730
sub-24139	congruent	1	0.868
sub-24139	congruent	1	0.642
sub-24139	congruent	1	0.671
sub-24139	incongruent	1	0.933
sub-24139	incongruent	1	0.992
sub-24139	incongruent	0	0.612
sub-24139	congruent	1	0.754
sub-24139	incongruent	0	0.744
sub-24139	incongruent	1	0.688
sub-24139	congruent	1	1.342
sub-24139	congruent	1	0.588
sub-24139	incongruent	1	0.604
sub-24139	congruent	1	0.717
sub-24139	congruent	1	0.639
sub-24139	incongruent	0	0.813
sub-24139	incongruent	0	0.593
sub-24139	congruent	1	0.622
sub-24139	incongruent	1	0.781
sub-24139	congruent	1	0.544
sub-24139	incongruent	1	0.781
sub-24139	incongruent	1	0.735
sub-24139	incongruent	1	0.837
sub-24139	incongruent	1	0.796
sub-24139	congruent	1	1.074
sub-24139	incongruent	1	0.922
sub-24139	incongruent	1	0.884
sub-24139	congruent	1	0.678
sub-24139	incongruent	1	0.961
sub-24139	incongruent	0	0.984
sub-24139	incongruent	1	1.062
sub-24139	congruent	0	0.000
sub-24139	incongruent	1	0.879
sub-24139	congruent	1	0.757
sub-24139	incongruent	1	0.827
sub-24139	congruent	1	0.850
sub-24139	congruent	0	0.000
sub-24139	incongruent	0	0.000
sub-24139	congruent	0	0.000
sub-24139	incongruent	0	0.000
sub-24139	incongruent	0	0.000
sub-24139	congruent	0	0.000
sub-24139	congruent	0	0.000
sub-24139	incongruent	1	0.970
sub-24139	congruent	0	0.000
sub-24139	congruent	1	1.421
sub-24139	congruent	0	0.879
sub-24139	incongruent	1	0.822
sub-24139	incongruent	1	0.629
sub-24139	incongruent	1	0.928
sub-24139	incongruent	1	1.479
sub-24139	congruent	1	0.804
sub-24139	incongruent	0	0.634
sub-24139	congruent	1	0.784
sub-24139	congruent	1	0.641
sub-24139	incongruent	1	1.115
sub-24139	incongruent	1	0.885
sub-24139	congruent	1	0.668
sub-24139	congruent	1	0.685
sub-24139	congruent	1	1.173
sub-24139	congruent	1	0.718
sub-24139	incongruent	0	1.047
sub-24139	congruent	1	0.855
sub-24139	incongruent	1	1.011
sub-24139	congruent	1	0.730
sub-24139	congruent	1	0.708
sub-24139	congruent	1	0.734
sub-24139	incongruent	0	0.000
sub-24139	incongruent	1	0.873
sub-24139	incongruent	1	1.128
sub-24139	congruent	1	0.789
sub-24139	incongruent	1	0.840
sub-24139	congruent	1	0.704
sub-24139	incongruent	1	0.852
sub-24139	congruent	1	0.630
sub-24139	incongruent	1	0.871
sub-24139	congruent	1	0.874
sub-24139	incongruent	1	0.883
sub-24139	congruent	1	0.912
sub-24139	incongruent	1	0.862
sub-24139	congruent	1	0.679
sub-24139	incongruent	1	1.032
sub-24139	congruent	1	0.697
sub-24139	incongruent	1	0.765
sub-24139	congruent	1	0.581
sub-24139	incongruent	0	0.737
sub-24139	congruent	1	0.948
sub-24139	congruent	1	0.614
sub-24139	incongruent	1	1.062
sub-24139	congruent	1	0.587
sub-24139	congruent	1	0.681
sub-24139	congruent	1	0.614
sub-24139	incongruent	0	1.231
sub-24139	incongruent	1	1.406
sub-24139	congruent	1	1.053
sub-24139	incongruent	1	1.281
sub-24139	incongruent	0	0.000
sub-24139	congruent	1	1.690
sub-24139	congruent	1	1.149
sub-24139	congruent	0	1.615
sub-24139	incongruent	1	1.068
sub-24139	congruent	1	0.689
sub-24139	incongruent	1	1.109
sub-24139	congruent	1	0.649
sub-24139	incongruent	1	0.896
sub-24139	congruent	1	0.786
sub-24139	incongruent	1	0.842
sub-24139	congruent	1	0.598
sub-24139	incongruent	1	0.904
sub-24139	incongruent	1	0.797
sub-24139	congruent	1	0.611
sub-24139	incongruent	1	1.038
sub-24139	incongruent	1	0.967
sub-24139	congruent	1	0.725
sub-24139	incongruent	1	0.972
sub-24139	incongruent	1	0.839
sub-24139	incongruent	1	0.728
sub-24139	incongruent	0	0.692
sub-24139	congruent	1	0.703
sub-24139	congruent	1	0.697
sub-24139	congruent	1	0.703
sub-24139	congruent	1	0.811
sub-24139	congruent	1	0.764
sub-24139	congruent	1	0.906
sub-24139	incongruent	1	1.066
sub-24139	incongruent	0	1.049
sub-24139	congruent	1	0.543
sub-24139	incongruent	1	1.034
sub-24139	congruent	1	0.574
sub-24139	incongruent	1	0.820
sub-24139	congruent	1	0.621
sub-24139	congruent	1	0.577
sub-24139	congruent	1	0.703
sub-24139	congruent	1	0.641
sub-24139	incongruent	1	1.035
sub-24139	incongruent	1	0.784
sub-24139	congruent	1	0.658
sub-24139	incongruent	1	0.671
sub-24139	incongruent	1	0.713
sub-24139	incongruent	1	0.959
sub-24139	congruent	1	0.690
sub-24139	congruent	1	0.698
sub-24139	congruent	1	0.746
sub-24139	congruent	1	0.630
sub-24139	congruent	1	0.582
sub-24139	incongruent	1	0.977
sub-24139	congruent	1	0.593
sub-24139	congruent	1	0.541
sub-24139	congruent	1	0.776
sub-24139	congruent	1	0.629
sub-24139	congruent	1	1.022
sub-24139	congruent	1	0.632
sub-24139	incongruent	1	0.925
sub-24139	congruent	1	0.782
sub-24139	incongruent	1	0.828
sub-24139	congruent	1	0.737
sub-24139	incongruent	1	1.153
