onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.151	6.0	2491815	2497843	ShowFixation	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
6.179	0.2	2497843	2498083	BlankScreen	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
6.419	1.0	2498083	2499123	ELCue	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
7.88	6.0	2499544	2506152	ShowFixation	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
14.488	0.2	2506152	2506391	BlankScreen	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
14.727	1.0	2506391	2507432	ELCue	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
16.19	2.0	2507854	2510476	ShowFixation	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
18.812	0.2	2510476	2510712	BlankScreen	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.048	1.0	2510712	2511758	ELCue	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
20.525	2.0	2512189	2514814	ShowFixation	VGS	4	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
23.15	0.2	2514814	2515049	BlankScreen	VGS	4	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
23.385	1.0	2515049	2516090	ELCue	VGS	4	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
24.846	2.0	2516510	2519135	ShowFixation	ANTI	5	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
27.471	0.2	2519135	2519370	BlankScreen	ANTI	5	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
27.706	1.0	2519370	2520411	ELCue	ANTI	5	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
29.164	6.0	2520828	2527439	ShowFixation	VGS	6	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
35.775	0.2	2527439	2527679	BlankScreen	VGS	6	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
36.015	1.0	2527679	2528720	ELCue	VGS	6	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
37.474	6.0	2529138	2535764	ShowFixation	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.1	0.2	2535764	2536003	BlankScreen	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.339	1.0	2536003	2537044	ELCue	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
45.798	6.0	2537462	2544072	ShowFixation	ANTI	8	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
52.409	0.2	2544073	2544313	BlankScreen	ANTI	8	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
52.649	1.0	2544313	2545353	ELCue	ANTI	8	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
54.106	6.0	2545770	2552398	ShowFixation	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
60.734	0.2	2552398	2552637	BlankScreen	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
60.973	1.0	2552637	2553678	ELCue	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
62.433	2.0	2554097	2556723	ShowFixation	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
65.059	0.2	2556723	2556958	BlankScreen	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
65.294	1.0	2556958	2557995	ELCue	ANTI	10	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
66.734	6.0	2558398	2565011	ShowFixation	ANTI	11	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
73.347	0.2	2565011	2565250	BlankScreen	ANTI	11	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
73.586	1.0	2565250	2566290	ELCue	ANTI	11	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
75.047	2.0	2566711	2569335	ShowFixation	VGS	12	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
77.671	0.2	2569335	2569571	BlankScreen	VGS	12	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
77.907	1.0	2569571	2570611	ELCue	VGS	12	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
79.366	6.0	2571030	2577656	ShowFixation	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
85.992	0.2	2577656	2577896	BlankScreen	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
86.232	1.0	2577896	2578933	ELCue	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
87.693	2.0	2579357	2581981	ShowFixation	VGS	14	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
90.317	0.2	2581981	2582217	BlankScreen	VGS	14	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
90.553	1.0	2582217	2583257	ELCue	VGS	14	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
92.008	2.0	2583672	2586302	ShowFixation	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
94.638	0.2	2586302	2586537	BlankScreen	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
94.873	1.0	2586537	2587575	ELCue	ANTI	15	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
96.327	2.0	2587991	2590623	ShowFixation	VGS	16	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
98.959	0.2	2590623	2590858	BlankScreen	VGS	16	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
99.194	1.0	2590858	2591899	ELCue	VGS	16	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
158.986	6.0	2650650	2656685	ShowFixation	ANTI	17	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
165.021	0.2	2656685	2656924	BlankScreen	ANTI	17	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
165.26	1.0	2656924	2657924	ELCue	ANTI	17	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
166.683	6.0	2658347	2664376	ShowFixation	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
172.712	0.2	2664376	2664615	BlankScreen	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
172.951	1.0	2664615	2665615	ELCue	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
174.377	6.0	2666041	2672067	ShowFixation	VGS	19	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
180.403	0.2	2672067	2672306	BlankScreen	VGS	19	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
180.642	1.0	2672306	2673306	ELCue	VGS	19	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
